@relation	wafer_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	132	real
@attribute	133	real
@attribute	134	real
@attribute	135	real
@attribute	136	real
@attribute	137	real
@attribute	138	real
@attribute	139	real
@attribute	140	real
@attribute	141	real
@attribute	142	real
@attribute	143	real
@attribute	144	real
@attribute	145	real
@attribute	146	real
@attribute	147	real
@attribute	148	real
@attribute	149	real
@attribute	150	real
@attribute	151	real
@attribute	152	real
@attribute	class	{1,2}
@data
-1.2151000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2151000000,-1.2173000000,-1.2173000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2173000000,-1.2173000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2173000000,-1.2151000000,-1.2151000000,-0.8968400000,0.6775200000,0.7928700000,0.5450700000,0.3442700000,0.1584300000,0.0537550000,-0.0466440000,-0.1064600000,-0.1555900000,-0.2047200000,-0.2346300000,-0.2645300000,-0.2944400000,-1.2023000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2173000000,-1.2151000000,-1.2173000000,-1.2173000000,-1.2173000000,-0.3435700000,0.3998100000,0.8056900000,0.8590900000,0.8954000000,0.9167700000,0.9424000000,0.9594900000,0.9701700000,0.9787200000,0.9744400000,0.9659000000,0.9594900000,0.9530800000,0.9424000000,0.9381300000,0.9274500000,0.9231700000,0.9167700000,0.9039500000,0.8954000000,0.8868600000,0.8868600000,0.8847200000,0.8825900000,0.8783200000,0.8719100000,0.8697700000,0.8676300000,0.8676300000,0.8633600000,0.8633600000,0.8676300000,0.8655000000,0.8612300000,0.8633600000,0.8612300000,0.8612300000,0.8590900000,0.8612300000,0.8590900000,0.8590900000,0.8526800000,0.8590900000,0.8655000000,0.8633600000,0.8655000000,0.8612300000,0.8612300000,0.8655000000,0.8655000000,0.8676300000,0.8719100000,0.8697700000,0.8740400000,0.8740400000,0.8847200000,0.8890000000,0.9082200000,0.9402600000,0.9317200000,0.9359900000,0.9359900000,0.9359900000,0.9295800000,0.9274500000,0.9210400000,0.9167700000,0.9124900000,0.9103600000,0.9103600000,0.9060900000,0.9039500000,0.9039500000,0.9039500000,0.9039500000,0.9060900000,0.9039500000,0.9060900000,0.9060900000,-1.1809000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2151000000,-1.2173000000,-1.2151000000,-1.2130000000,-1.2109000000,-1.2087000000,-1.2066000000,-1.2044000000,-1.2023000000,-1.2002000000,-1.1980000000,-1.1959000000,-1.1938000000,1
-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7489000000,1.7474000000,-1.1377000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-0.3981500000,0.3184700000,0.5621300000,0.5635600000,0.5735900000,0.5850600000,0.5922300000,0.5993900000,0.6022600000,0.6079900000,0.6137200000,0.6208900000,0.6237600000,0.6280600000,0.6323600000,0.6366600000,0.6395200000,0.6409600000,0.6423900000,0.6466900000,0.6524200000,0.6524200000,0.6552900000,0.6581500000,0.6610200000,0.6638900000,0.6624500000,0.6653200000,0.6681900000,0.6696200000,0.6710500000,0.6739200000,0.6767900000,0.6782200000,0.6796500000,0.6810900000,0.6839500000,0.6853900000,0.6868200000,0.6882500000,0.6896900000,0.6911200000,0.6896900000,0.6896900000,0.6911200000,0.6925500000,0.6954200000,0.6954200000,0.6925500000,0.6939900000,0.6939900000,0.6939900000,0.6954200000,0.6939900000,0.6925500000,0.6911200000,0.6810900000,0.6567200000,0.6036900000,0.5420600000,0.4962000000,0.4646700000,0.4560700000,0.4503300000,0.4446000000,0.4431700000,0.4403000000,0.4388700000,0.4374300000,0.4374300000,0.4374300000,0.4374300000,0.4388700000,0.4388700000,0.4403000000,0.4388700000,0.4403000000,0.4403000000,0.4403000000,0.4417300000,-0.9470900000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,-1.1836000000,1
-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1220000000,0.7815400000,1.0349000000,0.7283100000,0.5026200000,0.3301500000,0.1747200000,0.0852940000,0.0001260700,-0.0509750000,-0.0935580000,-0.1340100000,-0.1638200000,-0.1936300000,-0.9942100000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1198000000,-1.1220000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1220000000,-1.1220000000,-1.1198000000,-1.1220000000,0.5111300000,0.8539300000,0.8943900000,0.9156800000,0.9412300000,0.9561300000,0.9689100000,0.9838100000,0.9902000000,0.9923300000,0.9880700000,0.9880700000,0.9838100000,0.9816800000,0.9753000000,0.9731700000,0.9646500000,0.9582600000,0.9540100000,0.9497500000,0.9476200000,0.9476200000,0.9476200000,0.9476200000,0.9391000000,0.9391000000,0.9412300000,0.9433600000,0.9433600000,0.9433600000,0.9412300000,0.9412300000,0.9369700000,0.9369700000,0.9369700000,0.9391000000,0.9369700000,0.9391000000,0.9348400000,0.9391000000,0.9348400000,0.9348400000,0.9348400000,0.9369700000,0.9412300000,0.9433600000,0.9476200000,0.9476200000,0.9497500000,0.9497500000,0.9540100000,0.9646500000,0.9859400000,1.0200000000,1.0434000000,1.0349000000,1.0094000000,0.9859400000,0.9667800000,0.9540100000,0.9476200000,0.9433600000,0.9412300000,0.9369700000,0.9348400000,0.9305800000,0.9305800000,0.9305800000,0.9305800000,0.9284500000,0.9263300000,0.9284500000,0.9305800000,0.9284500000,-1.0858000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1198000000,-1.1220000000,-1.1241000000,-1.1262000000,-1.1283000000,-1.1305000000,-1.1326000000,-1.1347000000,-1.1369000000,-1.1390000000,-1.1411000000,-1.1433000000,-1.1454000000,-1.1475000000,-1.1496000000,-1.1518000000,-1.1539000000,1
0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,11.4610000000,0.6658600000,-0.3243300000,-0.3243300000,-0.3243300000,-0.3243300000,-0.3405700000,-0.3405700000,-0.3243300000,-0.3243300000,-0.3405700000,-0.3243300000,-0.3243300000,-0.3405700000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1301800000,0.1464100000,0.1464100000,0.0977160000,0.1301800000,0.1626500000,0.1626500000,0.1626500000,0.1626500000,3.1819000000,0.8444200000,-0.2756300000,-0.2756300000,-0.2431700000,-0.2431700000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2918700000,-0.2756300000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2594000000,-0.2918700000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2918700000,-0.2756300000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2918700000,-0.2756300000,-0.3081000000,-0.2918700000,-0.2756300000,-0.2918700000,-0.2756300000,-0.2918700000,-0.2918700000,-0.2756300000,-0.2756300000,-0.2918700000,-0.2918700000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2756300000,-0.2918700000,-0.2918700000,0.1301800000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,0.1464100000,1
0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7199400000,0.7199400000,0.7199400000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7199400000,0.7199400000,0.7681500000,0.7681500000,3.0339000000,-0.7262800000,-0.7744900000,-0.7744900000,-0.7744900000,-0.7744900000,-0.7744900000,-0.8227000000,-0.7744900000,-0.7262800000,-0.7744900000,-0.7262800000,-0.8227000000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7199400000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.6717300000,0.7199400000,0.8163600000,0.8163600000,0.8163600000,0.8163600000,0.6235300000,7.5654000000,2.8411000000,-0.4852500000,-0.6298700000,-0.6780800000,-0.7262800000,-0.6780800000,-0.6780800000,-0.7262800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.6298700000,-0.5816600000,-0.6298700000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.7262800000,-0.7262800000,-0.7262800000,-0.7262800000,-0.7262800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.7262800000,-0.7262800000,-0.7262800000,-0.6780800000,-0.7262800000,-0.6780800000,-0.7262800000,-0.6298700000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,-0.6780800000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,0.7681500000,1
0.1809300000,0.2066100000,0.2142700000,0.2118300000,0.1983600000,0.2051100000,0.2009300000,0.2037200000,0.1869000000,0.2350600000,0.1411200000,0.3093300000,0.0294930000,0.4755500000,-0.1979900000,0.8714600000,-1.0120000000,3.6723000000,9.7713000000,-0.8668900000,0.0231480000,-0.8030900000,-0.2590800000,-0.6268500000,-0.3851600000,-0.5371600000,-0.4078700000,-0.5537300000,-0.1419400000,0.3058300000,0.1869400000,0.2504600000,0.2120100000,0.2281300000,0.2391100000,0.1965700000,0.2836200000,0.1256200000,0.3303100000,0.0421400000,0.5931900000,-0.4218300000,4.0094000000,2.0633000000,-0.8844700000,-0.1222400000,-0.6062700000,-0.3389200000,-0.5100500000,-0.4207500000,-0.4259000000,-0.4208500000,-0.4506100000,-0.4447400000,-0.4419700000,-0.4595300000,-0.4514900000,-0.4406300000,-0.4474100000,-0.4404400000,-0.4530000000,-0.4586800000,-0.4407900000,-0.4462900000,-0.4430900000,-0.4450100000,-0.4439800000,-0.4445900000,-0.4440200000,-0.4445700000,-0.4441200000,-0.4445300000,-0.4438200000,-0.4452100000,-0.4430000000,-0.4462600000,-0.4408500000,-0.4551500000,-0.4565700000,-0.4408700000,-0.4459800000,-0.4435800000,-0.4441700000,-0.4455000000,-0.4413900000,-0.4616800000,-0.4672500000,-0.4423700000,-0.4447000000,-0.4618600000,-0.4459800000,-0.4430900000,-0.4454100000,-0.4431400000,-0.4458900000,-0.4415900000,-0.4508300000,-0.4599500000,-0.4416900000,-0.4455200000,-0.4482400000,-0.4761800000,-0.4585900000,-0.4606200000,-0.4558400000,-0.4901200000,-0.4300600000,-0.5134300000,-0.0231100000,0.2648800000,0.1703600000,0.2225500000,0.1900300000,0.2108700000,0.1977200000,0.2056800000,0.2011300000,0.2034900000,0.2024900000,0.2025900000,0.2024900000,0.2024800000,0.2025600000,0.2025100000,0.2024700000,0.2025300000,0.2025400000,0.2024700000,0.2025000000,0.2025800000,0.2024800000,0.2024800000,0.2025700000,0.2025000000,0.2024700000,0.2025400000,0.2025300000,0.2024700000,0.2025100000,0.2025700000,0.2024800000,0.2024900000,0.2025800000,0.2026600000,0.2023600000,0.2029800000,0.2019500000,0.2035700000,0.2010100000,0.2050600000,0.1985500000,0.2101400000,2
-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1381000000,-1.1381000000,0.7036800000,0.9578800000,0.7101400000,0.4861100000,0.3137700000,0.1586700000,0.0725050000,-0.0093537000,-0.0610540000,-0.1062900000,-0.1493800000,-0.1773800000,-0.2075400000,-1.0132000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1403000000,-1.1403000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,0.3568600000,0.8006200000,0.8695500000,0.9104800000,0.9363300000,0.9578800000,0.9708000000,0.9880300000,0.9858800000,0.9880300000,0.9815700000,0.9815700000,0.9772600000,0.9708000000,0.9664900000,0.9621800000,0.9578800000,0.9514100000,0.9492600000,0.9449500000,0.9471000000,0.9406400000,0.9320300000,0.9320300000,0.9298700000,0.9320300000,0.9320300000,0.9277200000,0.9277200000,0.9277200000,0.9255600000,0.9277200000,0.9298700000,0.9298700000,0.9298700000,0.9255600000,0.9234100000,0.9234100000,0.9212500000,0.9212500000,0.9212500000,0.9212500000,0.9147900000,0.9191000000,0.9147900000,0.9147900000,0.9147900000,0.9169500000,0.9191000000,0.9212500000,0.9212500000,0.9212500000,0.9320300000,0.9471000000,0.9708000000,0.9923400000,0.9945000000,0.9923400000,0.9880300000,0.9794200000,0.9729600000,0.9664900000,0.9600300000,0.9535700000,0.9492600000,0.9492600000,0.9471000000,0.9492600000,0.9492600000,0.9471000000,0.9449500000,0.9428000000,0.9428000000,0.9428000000,0.9406400000,-1.1338000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,-1.1403000000,1
-0.8929900000,-1.0478000000,-0.9900800000,-1.0225000000,-1.0024000000,-1.0150000000,-1.0071000000,-1.0147000000,-1.0058000000,-1.0227000000,-0.9955300000,-1.0368000000,-0.9744000000,-1.0719000000,-0.9131100000,-1.2120000000,0.7692200000,1.6294000000,0.9097200000,0.7507900000,0.4480400000,0.4016600000,0.2654800000,0.2787900000,0.1705900000,0.2729100000,-0.6435200000,-1.0719000000,-0.9770100000,-1.0311000000,-0.9970400000,-1.0188000000,-1.0062000000,-1.0125000000,-1.0115000000,-1.0082000000,-1.0162000000,-1.0042000000,-1.0250000000,-0.9884100000,-1.0645000000,-0.7321400000,0.4525600000,1.0127000000,1.0489000000,1.0535000000,1.0614000000,1.0691000000,1.0733000000,1.0740000000,1.0732000000,1.0719000000,1.0698000000,1.0708000000,1.0713000000,1.0683000000,1.0661000000,1.0658000000,1.0643000000,1.0632000000,1.0576000000,1.0603000000,1.0600000000,1.0592000000,1.0592000000,1.0591000000,1.0593000000,1.0545000000,1.0559000000,1.0576000000,1.0565000000,1.0547000000,1.0549000000,1.0555000000,1.0570000000,1.0581000000,1.0603000000,1.0578000000,1.0593000000,1.0604000000,1.0538000000,1.0537000000,1.0566000000,1.0618000000,1.0599000000,1.0605000000,1.0599000000,1.0592000000,1.0577000000,1.0590000000,1.0592000000,1.0594000000,1.0558000000,1.0533000000,1.0548000000,1.0563000000,1.0556000000,1.0516000000,1.0537000000,1.0480000000,1.0629000000,1.0349000000,1.0832000000,1.0125000000,1.1229000000,0.9440800000,1.2669000000,0.2254900000,-1.2449000000,-0.8937100000,-1.0818000000,-0.9665900000,-1.0408000000,-0.9946200000,-1.0199000000,-1.0009000000,-1.0065000000,-1.0003000000,-0.9974900000,-0.9952000000,-0.9919200000,-0.9891000000,-0.9867300000,-0.9836900000,-0.9807200000,-0.9782100000,-0.9755000000,-0.9723800000,-0.9697400000,-0.9673300000,-0.9640900000,-0.9613100000,-0.9589600000,-0.9558500000,-0.9529100000,-0.9504400000,-0.9476300000,-0.9445700000,-0.9419600000,-0.9394500000,-0.9362600000,-0.9335200000,-0.9311900000,-0.9287200000,-0.9246200000,-0.9245700000,-0.9172100000,-0.9216700000,-0.9074600000,-0.9227400000,-0.8909500000,-0.9397900000,2
-1.3183000000,-1.3219000000,-1.3183000000,-1.3219000000,-1.3183000000,-1.3183000000,-1.3219000000,-1.3183000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3183000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,0.7335900000,0.9284800000,0.9137700000,0.9137700000,0.9137700000,0.9137700000,0.9137700000,0.9137700000,0.9174500000,0.9137700000,0.9174500000,0.9174500000,0.9137700000,0.9137700000,-1.3109000000,-1.3183000000,-1.3183000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3219000000,-1.3256000000,-1.3219000000,-1.3183000000,-1.3183000000,-1.3183000000,-1.3183000000,-1.3183000000,0.6894700000,0.7409500000,0.7115300000,0.7152100000,0.7225600000,0.7188900000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7299200000,0.7225600000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7262400000,0.7299200000,0.7225600000,0.7225600000,0.7262400000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,0.7225600000,-1.3146000000,-1.3183000000,-1.3183000000,-1.3183000000,-1.3183000000,-1.3183000000,-1.3219000000,-1.3183000000,-1.3219000000,-1.3256000000,-1.3293000000,-1.3330000000,-1.3366000000,-1.3403000000,-1.3440000000,1
-1.3032000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3032000000,-1.3032000000,-1.3032000000,-1.3032000000,-1.3032000000,-1.3012000000,-1.3032000000,-1.3032000000,-1.3032000000,0.4672800000,0.7633700000,0.5889600000,0.3111200000,0.1387300000,-0.0153970000,-0.1026000000,-0.1735800000,-0.2384800000,-0.2790400000,-0.3216300000,-0.3540800000,-0.3784200000,-1.1775000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3032000000,-1.3012000000,-1.3012000000,-1.3032000000,-1.3012000000,-1.3012000000,-1.3032000000,0.1772700000,0.5686800000,0.6761600000,0.8282700000,0.8627400000,0.8830200000,0.8951900000,0.9053300000,0.9053300000,0.9053300000,0.9012800000,0.8951900000,0.8830200000,0.8708600000,0.8647700000,0.8607200000,0.8546300000,0.8465200000,0.8465200000,0.8404400000,0.8343500000,0.8343500000,0.8343500000,0.8323200000,0.8282700000,0.8242100000,0.8242100000,0.8221800000,0.8201600000,0.8201600000,0.8221800000,0.8181300000,0.8201600000,0.8181300000,0.8221800000,0.8201600000,0.8221800000,0.8201600000,0.8221800000,0.8221800000,0.8221800000,0.8221800000,0.8262400000,0.8282700000,0.8282700000,0.8282700000,0.8323200000,0.8282700000,0.8282700000,0.8282700000,0.8303000000,0.8303000000,0.8323200000,0.8363800000,0.8323200000,0.8303000000,0.8343500000,0.8444900000,0.8546300000,0.8627400000,0.8668000000,0.8688300000,0.8749100000,0.8749100000,0.8424600000,0.8384100000,0.8343500000,0.8303000000,0.8201600000,0.8100100000,0.8079900000,0.8039300000,0.7978500000,0.7978500000,0.7978500000,0.7958200000,0.7917600000,0.7917600000,0.7897300000,0.7917600000,0.7917600000,0.7897300000,0.7897300000,0.7917600000,0.7937900000,-1.2667000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3012000000,-1.3032000000,-1.3012000000,-1.3012000000,-1.3032000000,-1.3052000000,-1.3073000000,-1.3093000000,-1.3113000000,-1.3133000000,-1.3154000000,-1.3174000000,1
0.4231800000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4231800000,0.4349900000,0.4349900000,10.6060000000,0.3995500000,-0.5455100000,-0.5691300000,-0.5927600000,-0.5691300000,-0.5809500000,-0.5691300000,-0.5809500000,-0.5927600000,-0.5691300000,-0.5573200000,-0.5573200000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4349900000,0.4231800000,0.3995500000,0.4231800000,0.4468000000,0.4468000000,0.4468000000,0.4468000000,0.4113600000,0.4113600000,1.1438000000,-0.4628100000,-0.5573200000,-0.5573200000,-0.5573200000,-0.5691300000,-0.5573200000,-0.5691300000,-0.5691300000,-0.5809500000,-0.5573200000,-0.5573200000,-0.5455100000,-0.5455100000,-0.5455100000,-0.5691300000,-0.5573200000,-0.5455100000,-0.5573200000,-0.5455100000,-0.5455100000,-0.5573200000,-0.5691300000,-0.5455100000,-0.5455100000,-0.5691300000,-0.5455100000,-0.5455100000,-0.5573200000,-0.5455100000,-0.5573200000,-0.5455100000,-0.5455100000,-0.5691300000,-0.5691300000,-0.5455100000,-0.5455100000,-0.5573200000,-0.5573200000,-0.5455100000,-0.5455100000,-0.5455100000,-0.5455100000,-0.5691300000,-0.5455100000,-0.5573200000,-0.5573200000,-0.5455100000,-0.5455100000,-0.5455100000,-0.5336900000,-0.5455100000,-0.5455100000,-0.5455100000,-0.5573200000,-0.5809500000,-0.5573200000,-0.5691300000,-0.5809500000,-0.5573200000,-0.5573200000,-0.5691300000,-0.5691300000,-0.5573200000,-0.5691300000,-0.5691300000,-0.5691300000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,0.4231800000,1
