@relation	ECG200_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	class	{1,2}
@data
0.4667900000,0.5036300000,0.7886700000,0.2229400000,0.5373000000,0.0435530000,-0.2611400000,0.8031600000,-0.1395200000,-0.6121600000,-0.3244200000,-0.1672200000,-0.2105400000,-0.9579000000,-0.0961730000,-0.3117300000,-0.7435800000,-0.8732000000,-1.0823000000,-0.6393300000,-1.4214000000,-1.8848000000,-0.7544800000,-1.2973000000,-2.5410000000,-2.3123000000,-2.0156000000,-2.2682000000,-2.6172000000,-2.4111000000,-2.1820000000,-2.1904000000,-2.1645000000,-1.7266000000,-1.1703000000,-1.2693000000,-1.1404000000,-0.2260500000,0.2983500000,0.2268600000,0.3909100000,0.7156200000,0.7700400000,0.8656300000,1.0803000000,1.0446000000,0.7044000000,0.8499900000,1.2178000000,0.7601100000,0.4658300000,0.9120800000,0.9351700000,0.6341200000,0.5956400000,0.7062800000,0.9128300000,0.8276800000,0.6122400000,0.9540500000,0.9756100000,0.6300000000,0.5399400000,0.4817300000,0.6609400000,0.7853100000,0.8260500000,0.6401300000,0.2775000000,0.5091200000,0.6991700000,0.7442200000,0.0336250000,0.4707000000,0.7746100000,0.2792600000,0.4451800000,0.1820600000,0.6891600000,0.6244000000,-0.0977940000,0.4974600000,0.3500000000,0.3493400000,0.3249300000,0.5979600000,1.0020000000,0.6744100000,0.7393200000,0.5408600000,0.3458300000,0.7777300000,0.2481300000,0.0042835000,0.4251900000,0.1173800000,1
0.1505800000,1.6566000000,2.7068000000,2.6687000000,2.1616000000,0.4535800000,-1.1248000000,-0.0357560000,0.7193400000,0.1692000000,0.5259200000,0.6446000000,-0.0321980000,-0.6531300000,-0.6474400000,-0.9985500000,-0.9873900000,-1.2348000000,-1.1689000000,-1.1326000000,-1.2814000000,-1.2023000000,-1.3473000000,-1.4706000000,-1.6609000000,-1.7333000000,-1.6762000000,-1.7229000000,-1.9568000000,-2.0945000000,-1.9966000000,-1.8874000000,-1.9523000000,-1.5934000000,-1.4014000000,-1.3560000000,-0.9588600000,-0.4833000000,-0.0446250000,0.1314400000,0.3489300000,0.6534600000,0.9282800000,0.9035000000,0.9704900000,1.0221000000,1.0770000000,0.9730700000,0.9299800000,0.8490300000,0.7688200000,0.7562200000,0.6561000000,0.8124900000,0.7248500000,0.6064400000,0.5388300000,0.5959800000,0.7660900000,0.6519600000,0.5815200000,0.5095500000,0.6145300000,0.6888000000,0.3905300000,0.3070100000,0.3350900000,0.4243000000,0.3665000000,0.1673400000,0.4128500000,0.5383400000,0.3794500000,0.5448000000,0.7541400000,0.7192700000,0.5020600000,0.3098800000,0.2449900000,0.1870600000,0.0227090000,-0.1909000000,-0.0890900000,-0.0359840000,-0.1356200000,0.0389210000,-0.1152100000,-0.2275800000,-0.1284300000,-0.1619300000,-0.0142230000,-0.1007100000,0.1019100000,0.0122880000,-0.1041100000,0.4635500000,1
-0.1573900000,0.7369800000,2.4996000000,3.0521000000,1.6280000000,-0.3609400000,-1.2270000000,-0.0902890000,0.4613400000,0.2639500000,0.3728800000,0.1095500000,-0.6170300000,-1.2406000000,-0.6376000000,-1.1867000000,-1.1788000000,-1.3022000000,-0.9920600000,-1.0044000000,-1.2935000000,-1.4487000000,-1.7159000000,-1.4317000000,-1.4991000000,-1.5586000000,-1.8568000000,-2.0151000000,-1.7349000000,-1.6265000000,-1.9219000000,-2.0578000000,-1.6868000000,-1.4646000000,-1.3868000000,-1.1051000000,-0.6032500000,-0.2838200000,0.0185300000,0.3098000000,0.6101500000,1.1890000000,0.8932300000,0.9847200000,1.2000000000,1.1368000000,1.1378000000,1.1240000000,1.0166000000,0.9505000000,1.0064000000,0.8931100000,0.6536200000,0.8864600000,0.9486200000,0.5431500000,0.8548000000,0.4430900000,0.3590800000,1.0433000000,0.8276600000,0.2992300000,0.4913700000,0.6228300000,0.2447500000,0.5154600000,0.5093300000,0.2576400000,0.5444800000,0.1046700000,0.3047900000,0.2912400000,0.0615050000,0.4888400000,0.4815700000,0.7640000000,0.5788600000,0.6546600000,0.5788000000,-0.0576410000,0.3389500000,0.1321000000,0.0768990000,-0.0589800000,-0.0767490000,-0.0221020000,-0.1613200000,0.0686560000,0.1921500000,-0.0512640000,0.0686440000,-0.0172560000,0.0165100000,0.1490500000,-0.0263060000,0.1654600000,1
0.6565700000,2.4395000000,3.7687000000,2.5048000000,2.0811000000,0.5878700000,-1.0528000000,0.0918800000,0.9921500000,0.2387400000,0.2061900000,0.5542700000,-0.4805700000,-0.6085600000,-0.6312300000,-0.7509800000,-0.9105600000,-1.1746000000,-0.9527600000,-1.1740000000,-1.2249000000,-1.0881000000,-1.3026000000,-1.3779000000,-1.5876000000,-1.7172000000,-1.7042000000,-1.7736000000,-1.8052000000,-1.6336000000,-1.8505000000,-1.7670000000,-1.6500000000,-1.4334000000,-1.0456000000,-0.9591100000,-0.6510900000,-0.2949200000,0.0855210000,0.3774200000,0.4623300000,0.7695900000,0.9086900000,1.0654000000,1.0119000000,0.8832700000,1.1872000000,0.8935600000,0.7284700000,0.9451600000,0.5986000000,0.5562200000,0.6900900000,0.6273600000,0.5953700000,0.5643900000,0.7341100000,0.6381900000,0.5124500000,0.6474700000,0.7577300000,0.3592000000,0.5930800000,0.5732400000,0.1803900000,0.5449800000,0.3300900000,0.2613100000,0.3482300000,0.1580200000,0.2083500000,0.1447300000,0.3045400000,0.5792400000,0.5870300000,0.4232800000,0.6751600000,0.3282900000,-0.0969440000,0.0442440000,-0.1272400000,-0.1149400000,-0.2817800000,-0.1477400000,-0.2858300000,0.0000702810,-0.3900000000,-0.4725700000,-0.1079600000,-0.4275900000,-0.3700800000,-0.3562200000,-0.4278300000,-0.3796300000,-0.3576900000,-0.0590850000,1
1.2571000000,2.7810000000,3.2871000000,2.7004000000,0.8695100000,0.7542400000,1.5213000000,1.0206000000,1.0330000000,0.9199800000,0.0040309000,-0.4328300000,-0.4352400000,-0.6446800000,-0.8072300000,-0.7874500000,-0.8993500000,-0.9930300000,-1.1099000000,-1.1504000000,-1.2723000000,-1.3851000000,-1.4737000000,-1.5216000000,-1.6191000000,-1.8409000000,-1.7669000000,-1.9956000000,-2.1403000000,-1.9179000000,-1.9873000000,-1.8178000000,-1.7714000000,-1.4208000000,-0.9947800000,-0.7374500000,-0.3632600000,0.0111370000,0.3764200000,0.4580400000,0.6840200000,0.7814100000,0.8042000000,0.7781300000,0.8654600000,0.7307300000,0.5854100000,0.6558600000,0.6016500000,0.6056800000,0.5366200000,0.5325800000,0.6359800000,0.5310000000,0.5595000000,0.5494100000,0.5006000000,0.4921700000,0.4244500000,0.4623700000,0.3362100000,0.3560300000,0.4353300000,0.3404400000,0.2855800000,0.2331700000,0.3134500000,0.3000200000,0.1777800000,0.1615700000,0.2271400000,0.1510900000,0.1289700000,0.3210600000,0.5590400000,0.6096200000,0.5414000000,0.3957500000,0.2126300000,0.0776020000,0.0624300000,0.0436070000,-0.1201700000,-0.1375100000,-0.1382300000,-0.0978230000,-0.3576300000,-0.2356800000,-0.1233100000,-0.2241800000,-0.2264600000,-0.2070900000,-0.1011700000,-0.3139200000,-0.1680400000,0.1566800000,1
0.1882500000,0.5401200000,2.1784000000,3.4938000000,2.0753000000,1.2103000000,-0.2673300000,-0.8668600000,0.2834000000,0.4001200000,0.1420800000,0.0928820000,0.1824100000,-0.6908900000,-0.8147200000,-0.9503700000,-1.1111000000,-1.1943000000,-1.1334000000,-1.1824000000,-1.2968000000,-1.3465000000,-1.4018000000,-1.5283000000,-1.6760000000,-1.6818000000,-1.6940000000,-1.7276000000,-2.0750000000,-1.9527000000,-1.9091000000,-2.0473000000,-1.9650000000,-1.7382000000,-1.3949000000,-1.3244000000,-0.8244000000,-0.3129900000,-0.1590200000,0.2884500000,0.4842200000,0.8159400000,0.9332600000,0.8698800000,1.0164000000,1.0749000000,0.9801400000,0.9465000000,0.8543400000,0.7357200000,0.7186900000,0.6585300000,0.6848900000,0.7092400000,0.5657000000,0.5582000000,0.5666700000,0.5856700000,0.5835800000,0.4476900000,0.5782600000,0.5254700000,0.4530600000,0.4765700000,0.3551900000,0.4557200000,0.4901200000,0.3834800000,0.2239600000,0.3329800000,0.4131500000,0.1055100000,0.5524100000,0.7989800000,0.6688200000,0.8149300000,0.5774200000,0.4401200000,0.3508500000,0.1834700000,0.2329300000,0.1488600000,0.0257950000,-0.0889380000,0.1061500000,0.2308500000,0.0785540000,0.0593800000,0.0014210000,0.0417020000,0.1633300000,-0.1449800000,-0.0330690000,0.2201100000,0.0494810000,0.1292300000,1
0.5347400000,1.1512000000,2.6654000000,4.1776000000,2.9169000000,1.4788000000,0.1356200000,-0.6341800000,0.3758900000,0.9080800000,0.5848400000,0.2732300000,0.3903000000,0.0888830000,-0.3768400000,-0.5171600000,-0.6846700000,-0.7512000000,-0.8301400000,-0.7280100000,-0.9187900000,-1.1870000000,-0.8387300000,-0.9895800000,-1.3975000000,-1.3020000000,-1.4222000000,-1.6338000000,-1.6512000000,-1.7824000000,-1.8822000000,-1.9509000000,-1.8056000000,-1.7426000000,-1.4715000000,-1.4032000000,-1.1495000000,-0.7558700000,-0.5648200000,0.0587970000,0.0465100000,0.0458730000,0.4819900000,0.7753800000,0.5691900000,0.9135900000,0.9546900000,1.0054000000,1.0378000000,0.8060700000,0.8511900000,0.8239500000,0.7131100000,0.6045000000,0.7220700000,0.5798700000,0.5255300000,0.4967200000,0.6210400000,0.5106000000,0.6413600000,0.5511100000,0.3322700000,0.7730900000,0.3645100000,0.1551200000,0.6007800000,0.1159600000,-0.0052226000,0.1648100000,0.0481570000,0.0455320000,0.0666510000,0.2305200000,0.6032300000,0.7123900000,0.4991000000,0.2730100000,0.1420500000,0.0715770000,0.0557450000,-0.1489400000,-0.3204100000,-0.2032000000,-0.3765000000,-0.3970200000,-0.1885500000,-0.5510500000,-0.2270900000,-0.5398300000,-0.2320800000,0.1095000000,-0.6876900000,-0.3163500000,-0.4329000000,-0.3836000000,1
2.0413000000,2.0216000000,1.9259000000,2.3344000000,1.1739000000,-0.4525500000,-0.7280900000,-0.9728700000,-1.1330000000,-1.3084000000,-1.4269000000,-1.3778000000,-1.4946000000,-1.6392000000,-1.6507000000,-1.6371000000,-1.7475000000,-1.7958000000,-1.8924000000,-1.8623000000,-2.0315000000,-2.0182000000,-1.8819000000,-1.8788000000,-1.7021000000,-1.6389000000,-1.3706000000,-1.0745000000,-0.7757800000,-0.3258000000,0.1059800000,0.4198400000,0.5578100000,0.6617200000,0.7420500000,0.7688000000,0.8877300000,0.9306100000,0.8927900000,0.8258700000,0.7132300000,0.6348700000,0.5814100000,0.5586100000,0.5188700000,0.5462300000,0.4627700000,0.3871000000,0.4985500000,0.4585000000,0.3833700000,0.4624400000,0.5212800000,0.5429000000,0.7044500000,0.8108700000,0.8412900000,0.8524500000,0.6910800000,0.7473700000,0.7926600000,0.8248900000,0.7335600000,0.5422100000,0.4398900000,0.1781900000,0.0679290000,-0.0424760000,-0.0067942000,0.0150480000,-0.0490130000,-0.0947040000,-0.1140200000,-0.0011615000,-0.0838520000,-0.0939670000,-0.0787490000,0.0001960000,-0.0877120000,-0.0934440000,-0.0576980000,-0.0604190000,-0.0572140000,-0.1164200000,-0.0249190000,0.0889100000,0.1152800000,0.0666540000,0.1039600000,0.2387700000,0.3062100000,0.3375700000,0.7552700000,0.8679400000,0.8382300000,1.3587000000,2
0.5859800000,1.1372000000,1.2908000000,1.3359000000,1.2572000000,0.0056128000,-0.8532000000,-0.8540900000,-0.9544500000,-0.7457000000,-0.9066500000,-1.1693000000,-1.2278000000,-1.4457000000,-1.3641000000,-1.4457000000,-1.6623000000,-1.5051000000,-1.6768000000,-1.8241000000,-1.6514000000,-1.8308000000,-1.6389000000,-1.7126000000,-1.9990000000,-1.7098000000,-1.6748000000,-1.2410000000,-0.9446900000,-0.9861900000,-0.6819700000,-0.1818200000,0.0411450000,0.2696500000,0.4888700000,0.5086100000,0.8144000000,0.9045400000,0.8413300000,0.9991200000,0.7065400000,0.6498500000,0.7808700000,0.8148700000,0.8736000000,0.2394900000,0.9788600000,0.8485200000,0.2791600000,0.4694700000,0.5539000000,0.7457200000,0.5401800000,0.6670700000,0.4367500000,0.6217800000,0.4437400000,0.3734000000,0.4764400000,0.3870000000,0.7752800000,0.3783700000,0.1361200000,0.1933700000,0.2153100000,0.6883100000,0.8651400000,1.1040000000,0.5310600000,0.2098600000,0.4704000000,0.1342800000,0.0515540000,0.5046200000,-0.1077500000,-0.2809300000,-0.0979790000,-0.0090137000,0.0833510000,-0.2715100000,-0.1728900000,-0.1563000000,-0.0577810000,-0.1968100000,-0.3565500000,-0.2401800000,-0.0281560000,-0.2505600000,0.5080200000,1.3931000000,2.4379000000,2.9101000000,1.9735000000,-0.0487120000,-1.5273000000,-0.2410200000,1
0.9997100000,2.7912000000,3.6557000000,2.4710000000,1.4594000000,0.3331700000,0.5504900000,1.4679000000,1.2131000000,1.0814000000,0.9965600000,0.4623700000,-0.3615100000,-0.5039100000,-0.5744300000,-0.6249200000,-0.7127300000,-0.8772500000,-0.8631100000,-0.9489500000,-1.0919000000,-1.1544000000,-1.1557000000,-1.2367000000,-1.4393000000,-1.5329000000,-1.5506000000,-1.6974000000,-1.9290000000,-1.8859000000,-1.9789000000,-1.9855000000,-1.9681000000,-1.8771000000,-1.6103000000,-1.4228000000,-1.0421000000,-0.6519100000,-0.3867400000,-0.0247400000,0.3419100000,0.5308100000,0.5239000000,0.7193400000,0.8371900000,0.7403300000,0.7574200000,0.7084000000,0.6771000000,0.5996200000,0.5290200000,0.6190800000,0.5918100000,0.5010700000,0.5112400000,0.5587800000,0.4407400000,0.4850300000,0.5018900000,0.4609600000,0.3998800000,0.4044500000,0.4062900000,0.3791700000,0.3223400000,0.2823600000,0.3548500000,0.2142200000,0.1878300000,0.2908500000,0.1644800000,0.1095000000,0.1520700000,0.1993400000,0.2996800000,0.4849500000,0.6030100000,0.6067200000,0.4301800000,0.2311400000,0.2270100000,0.0515460000,-0.1072300000,-0.0956500000,-0.1572000000,-0.1961500000,-0.1102100000,-0.1987200000,-0.2187500000,-0.2257800000,-0.2885700000,-0.1600400000,-0.2425500000,-0.3107000000,-0.2648400000,-0.2543400000,1
1.6163000000,2.0997000000,1.7879000000,1.3281000000,0.7593900000,0.2303600000,-0.1807200000,-0.1545500000,0.0309060000,-0.0751550000,-0.3368700000,-0.2365200000,0.0174460000,0.0310670000,-0.1195400000,-0.4261000000,-0.7878800000,-0.8331600000,-0.6991800000,-0.7868800000,-0.9188900000,-0.8497800000,-0.8212700000,-0.9424400000,-0.9580700000,-0.9075300000,-1.0062000000,-1.1260000000,-1.2266000000,-1.3746000000,-1.3621000000,-1.2955000000,-1.4604000000,-1.6102000000,-1.6206000000,-1.6907000000,-1.7210000000,-1.6820000000,-1.6997000000,-1.6466000000,-1.5376000000,-1.5191000000,-1.4401000000,-1.2365000000,-1.0722000000,-0.9604300000,-0.8281500000,-0.6265100000,-0.3872700000,-0.2529000000,-0.1590600000,0.0257410000,0.1410700000,0.1709400000,0.3080600000,0.4142400000,0.3743700000,0.4225400000,0.5508300000,0.5176200000,0.4146500000,0.4623000000,0.5686200000,0.5440300000,0.4602800000,0.4835700000,0.5334800000,0.4824100000,0.4458700000,0.4574700000,0.4179300000,0.4721100000,0.6271600000,0.5930400000,0.4883700000,0.5718200000,0.7081600000,0.8505600000,0.9924700000,0.9831400000,1.0070000000,1.2195000000,1.3548000000,1.3755000000,1.4533000000,1.4662000000,1.3768000000,1.3916000000,1.4369000000,1.2659000000,1.1425000000,1.3269000000,1.4148000000,0.8076300000,0.1164900000,0.0365150000,1
0.2947700000,0.8609300000,2.4192000000,3.4521000000,2.0206000000,-0.0190600000,-0.9933600000,-0.1065300000,0.5471400000,0.3758100000,0.4727700000,0.2737700000,-0.2372100000,-0.9423400000,-0.6850300000,-0.9491200000,-1.0395000000,-1.1690000000,-1.1913000000,-0.9059200000,-1.3047000000,-1.4367000000,-1.4287000000,-1.6121000000,-1.6179000000,-1.7272000000,-1.6543000000,-1.8647000000,-2.0437000000,-1.7882000000,-1.9843000000,-2.1426000000,-1.4607000000,-1.7978000000,-1.4781000000,-1.2309000000,-0.7982200000,-0.0232880000,-0.4702400000,0.1558100000,0.5932700000,0.7932800000,0.8835300000,0.9873300000,1.1384000000,0.9823200000,1.0010000000,0.8316400000,0.9099900000,0.8462500000,0.6458200000,0.6967800000,0.6926800000,0.8180800000,0.5011600000,0.5780500000,0.6415900000,0.6531300000,0.4772800000,0.4920500000,0.7671300000,0.5348600000,0.4284700000,0.5044300000,0.3680000000,0.2706800000,0.3539200000,0.3647600000,0.1652400000,0.2495000000,0.2382600000,0.3417600000,0.3040400000,0.6617600000,0.9348900000,0.5931100000,0.5768700000,0.4787300000,0.3804200000,0.3898000000,0.0551260000,0.0485340000,0.0237270000,0.0184300000,0.3760300000,-0.0049701000,-0.1613100000,0.0817960000,0.1198600000,-0.2388500000,0.1956200000,0.0784860000,-0.1569500000,0.1625600000,-0.0061831000,0.5679200000,1
0.5807400000,1.0971000000,1.7441000000,2.2784000000,2.3895000000,2.3484000000,1.9432000000,1.2775000000,0.6534100000,0.0817480000,0.0920100000,0.2716500000,-0.2237100000,-0.3192900000,0.1573400000,0.0332670000,-0.2766000000,-0.4154700000,-0.7077000000,-0.7798800000,-0.7063500000,-0.8292600000,-0.8831200000,-0.7855500000,-0.8121800000,-1.1596000000,-1.4025000000,-1.1439000000,-1.1506000000,-1.6303000000,-1.6775000000,-1.5217000000,-1.7507000000,-1.9909000000,-2.0863000000,-2.0732000000,-1.9116000000,-1.8445000000,-1.8267000000,-1.7048000000,-1.5925000000,-1.4082000000,-1.0672000000,-0.7324000000,-0.6140500000,-0.6236600000,-0.3025500000,0.1162100000,0.0554120000,0.0664430000,0.4233200000,0.4532300000,0.3066900000,0.3592200000,0.3696100000,0.3830100000,0.4717600000,0.4611000000,0.3737300000,0.2932600000,0.2857000000,0.3394900000,0.3627100000,0.3857500000,0.3750500000,0.3292800000,0.3649400000,0.3674000000,0.3587500000,0.5216300000,0.6297500000,0.6374500000,0.8201200000,1.0291000000,1.0708000000,1.0506000000,0.9306000000,0.7131300000,0.6822300000,0.7302000000,0.6047200000,0.6579100000,0.7901800000,0.5963700000,0.5033000000,0.5148600000,0.3625000000,0.4189100000,0.4368400000,0.2302700000,0.3066700000,0.4188100000,0.2830800000,0.2866700000,0.3296500000,0.1476300000,1
0.3812400000,0.6335300000,1.0023000000,1.5213000000,1.8639000000,1.7928000000,1.3812000000,0.8568400000,0.2638600000,-0.1528100000,-0.1303600000,0.0840600000,0.0340760000,-0.1846100000,-0.2471900000,-0.1918700000,-0.1023600000,-0.1007900000,-0.3813700000,-0.6313600000,-0.6060700000,-0.6404800000,-0.7042200000,-0.6324900000,-0.7438500000,-0.9688500000,-0.9466500000,-0.8419100000,-0.8526300000,-0.9151200000,-1.0706000000,-1.3026000000,-1.3943000000,-1.3316000000,-1.3642000000,-1.5447000000,-1.6771000000,-1.7170000000,-1.7519000000,-1.7531000000,-1.7431000000,-1.8213000000,-1.8324000000,-1.6011000000,-1.3414000000,-1.2220000000,-1.1242000000,-1.0325000000,-0.9356200000,-0.6968500000,-0.3740800000,-0.1328600000,0.0130640000,0.1376300000,0.3073500000,0.4799700000,0.5814100000,0.6791700000,0.7915200000,0.8158400000,0.7803800000,0.7784300000,0.8124700000,0.8614200000,0.8523400000,0.7872300000,0.7979300000,0.8280300000,0.8057000000,0.8067300000,0.7509200000,0.7093500000,0.8210900000,0.7697500000,0.5972100000,0.7597600000,0.9638400000,0.8754000000,0.8251000000,0.8668100000,0.8529600000,0.8642500000,0.8955600000,1.0138000000,1.1454000000,1.0410000000,1.0541000000,1.3495000000,1.4364000000,1.3002000000,0.9529700000,0.3539800000,-0.0377930000,-0.6093700000,-1.4741000000,-1.0700000000,1
0.3145300000,1.9124000000,2.9334000000,1.5789000000,1.3518000000,0.0280890000,-1.2633000000,0.0328580000,0.4000400000,-0.2006400000,0.0655440000,0.2095100000,-0.6954800000,-1.0078000000,-0.9427600000,-1.1275000000,-1.0952000000,-1.0952000000,-1.2995000000,-1.4564000000,-1.3409000000,-1.2609000000,-1.5417000000,-1.6982000000,-1.6537000000,-1.6825000000,-1.8681000000,-2.0167000000,-1.9485000000,-2.0688000000,-2.1358000000,-1.9865000000,-1.5472000000,-1.6836000000,-1.5097000000,-0.8688300000,-0.8027200000,-0.3287300000,-0.1356400000,0.1410200000,0.6648200000,0.5154600000,0.8749500000,0.7113500000,1.0103000000,0.8458700000,0.6472100000,1.1717000000,0.5490400000,0.7936600000,0.7851400000,0.3446700000,0.7865100000,0.4857300000,0.6811300000,0.6032300000,0.6254200000,0.5509700000,0.5578800000,0.5932700000,0.6362100000,0.8405100000,0.3619000000,0.4449900000,0.7368100000,0.3368700000,0.5524400000,0.3711200000,0.3706600000,0.6802600000,0.0814670000,0.4553600000,0.4499100000,0.4351800000,1.0397000000,0.6346800000,0.9419500000,1.0765000000,0.4030200000,0.5031000000,0.4031900000,0.1881200000,0.1426100000,0.2068700000,0.1698500000,0.1791200000,0.4727500000,0.2159500000,-0.0015606000,0.2610100000,0.3320100000,0.1958100000,0.2762300000,0.3996200000,0.3689800000,0.3329400000,1
0.3142200000,0.7810600000,1.2050000000,1.5347000000,1.8773000000,2.1582000000,2.1030000000,1.6779000000,1.1687000000,0.6895400000,0.1629600000,-0.2258700000,-0.2649800000,-0.1785400000,-0.2171500000,-0.2391000000,-0.0951480000,0.0671830000,0.0447390000,-0.1924000000,-0.5225200000,-0.7527100000,-0.7633700000,-0.6779400000,-0.7079900000,-0.8377600000,-0.8970100000,-0.8956800000,-0.9626500000,-1.0852000000,-1.1787000000,-1.2381000000,-1.3117000000,-1.4526000000,-1.6413000000,-1.7848000000,-1.8723000000,-1.8907000000,-1.7788000000,-1.7102000000,-1.8413000000,-1.8898000000,-1.7258000000,-1.6545000000,-1.6172000000,-1.3333000000,-1.0711000000,-1.0533000000,-0.9457000000,-0.6480900000,-0.4639500000,-0.4402900000,-0.3780100000,-0.1797400000,0.0680420000,0.1697700000,0.1323600000,0.2054100000,0.3991600000,0.4964300000,0.5125200000,0.5610500000,0.6031300000,0.6565200000,0.7442800000,0.7438200000,0.6687900000,0.6755800000,0.7236500000,0.7222200000,0.7721800000,0.8871900000,0.8871500000,0.7764500000,0.7629300000,0.8115500000,0.6892300000,0.4830000000,0.5368800000,0.8293400000,0.9653800000,0.8900300000,0.9071300000,0.9520900000,0.7811600000,0.6401900000,0.7196200000,0.6928200000,0.5389100000,0.6120800000,0.7360800000,0.5712000000,0.4465700000,0.6715500000,0.7879800000,0.4013700000,2
0.6517400000,1.2370000000,2.1094000000,1.4324000000,0.7867000000,-0.4594600000,-0.3633000000,-0.5575200000,-1.1959000000,-0.8249700000,-0.7861700000,-1.2287000000,-1.3206000000,-1.3831000000,-1.3137000000,-1.3089000000,-1.4952000000,-1.6645000000,-1.6580000000,-1.8051000000,-1.9127000000,-2.3295000000,-2.5095000000,-2.4365000000,-2.2523000000,-2.6019000000,-1.7742000000,-1.6681000000,-1.5599000000,-0.6604800000,-0.8737300000,-0.3485100000,-0.0699740000,-0.1522800000,-0.1098600000,0.3280100000,0.2119000000,-0.0074186000,0.3877600000,0.1401000000,0.2102500000,0.3226300000,0.4452200000,0.3870800000,0.4789100000,0.6210700000,0.5792200000,0.6996100000,0.9167100000,0.6903600000,0.7886800000,0.8763000000,0.8311400000,0.7984000000,0.7489300000,0.5505500000,0.5632400000,0.9812300000,0.4606600000,0.6244000000,0.6293900000,0.6499700000,0.3718800000,0.6908200000,0.5097700000,0.5786600000,0.4490400000,0.5017000000,0.5514600000,0.5184800000,0.4713600000,0.5908600000,0.5254800000,0.5671000000,0.6008500000,0.5999700000,0.3719300000,0.7795100000,0.8132100000,0.8171700000,0.8571900000,0.5784100000,0.7958000000,0.3981600000,0.4665800000,0.5174100000,0.3510700000,0.3396500000,0.2775500000,0.6699300000,0.3916700000,0.5066800000,-0.1025800000,0.2925700000,0.4539400000,0.3896900000,2
0.5358100000,0.6007700000,2.1159000000,3.3481000000,2.0451000000,1.4416000000,0.1048400000,-0.0935780000,1.0806000000,0.9942500000,0.9955500000,0.8798200000,0.7286400000,-0.3593300000,-0.8648900000,-0.7035500000,-0.8933200000,-0.9996200000,-1.0895000000,-1.0715000000,-1.0801000000,-1.3339000000,-1.3746000000,-1.4982000000,-1.5102000000,-1.5827000000,-1.8217000000,-1.6917000000,-1.8294000000,-1.8668000000,-1.9627000000,-1.9314000000,-1.7372000000,-1.8744000000,-1.6583000000,-1.2063000000,-0.9884400000,-0.6738300000,-0.3135100000,0.0481310000,0.3688500000,0.5631400000,0.7185100000,0.9000900000,1.0479000000,1.0430000000,0.8995300000,1.0279000000,1.0264000000,0.9126400000,0.6238900000,0.7758100000,0.9005500000,0.5160700000,0.8411700000,0.5777800000,0.5340200000,0.8011600000,0.6869200000,0.5808700000,0.4976300000,0.4502000000,0.5206600000,0.4549500000,0.3871600000,0.3048000000,0.2144600000,0.2022800000,0.2476400000,0.2229600000,-0.0400420000,0.2103100000,0.1001100000,0.5104300000,0.5726900000,0.4850200000,1.1682000000,0.7493800000,0.0449450000,-0.0666750000,-0.0840660000,-0.0442950000,-0.2168800000,-0.1906100000,-0.1558000000,-0.3451300000,-0.1621600000,-0.0470130000,-0.4394000000,-0.3346800000,-0.1882900000,-0.2558900000,-0.1522000000,-0.2443300000,-0.3481100000,-0.2828600000,1
