@relation	MedicalImages_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	class	{1,2,3,4,5,6,7,8,9,10}
@data
-0.6513834500,0.6837603800,2.3261540000,3.7992060000,4.6580538000,4.6749157000,3.9248848000,2.7311202000,1.5070013000,0.5786231000,0.0745198030,-0.0771519700,-0.0592262970,-0.0454548020,-0.1170464900,-0.2513784500,-0.3713052800,-0.4120549200,-0.3647707300,-0.2751452900,-0.2079357500,-0.2034532500,-0.2583337700,-0.3350116600,-0.3902561300,-0.3999345400,-0.3694165000,-0.3239534700,-0.2899522400,-0.2791993500,-0.2868111300,-0.2988585100,-0.3026310900,-0.2929482400,-0.2729514500,-0.2501292700,-0.2307193400,-0.2175777600,-0.2108133700,-0.2094672500,-0.2109191500,-0.2117727800,-0.2089681400,-0.2019295200,-0.1856487700,-0.1669120000,-0.1553428600,-0.1568487200,-0.1699853700,-0.1908434700,-0.2122148200,-0.2253550600,-0.2238154500,-0.2067579200,-0.1792374200,-0.1494359800,-0.1262316700,-0.1157308500,-0.1191016000,-0.1317074400,-0.1466838800,-0.1578828800,-0.1627260500,-0.1620605400,-0.1604038800,-0.1629006100,-0.1724107700,-0.1877825800,-0.2050899600,-0.2193996200,-0.2268109100,-0.2266569800,-0.2221859300,-0.2191509900,-0.2224462500,-0.2346690000,-0.2551226000,-0.2804090700,-0.3047463900,-0.3238382700,-0.3362500900,-0.3439147800,-0.3496118900,-0.3568525200,-0.3675578100,-0.3812758600,-0.3954322500,-0.4088193000,-0.4228754300,-0.4411572600,-0.4675406300,-0.5040057800,-0.5479663100,-0.5907488800,-0.6209683500,-0.6295287300,-0.6143125900,-0.5806436500,-0.5413691100,1
-1.6679398000,-1.1399190000,-0.4999236800,0.1247162900,0.6017381900,0.8319763900,0.7780594500,0.4790731200,0.0322654660,-0.4370904800,-0.8153548200,-1.0300208000,-1.0646925000,-0.9577444200,-0.7816421100,-0.6172339800,-0.5223435700,-0.5199362500,-0.5972411800,-0.7168993800,-0.8349451100,-0.9118287100,-0.9249612600,-0.8687917700,-0.7505257700,-0.5821497100,-0.3731457100,-0.1321519300,0.1308514500,0.3994799800,0.6527027000,0.8669646600,1.0216641000,1.1067198000,1.1266306000,1.1016862000,1.0606986000,1.0317158000,1.0325362000,1.0652752000,1.1176262000,1.1691018000,1.2007915000,1.2038271000,1.1834941000,1.1569075000,1.1451412000,1.1635857000,1.2143251000,1.2841131000,1.3485313000,1.3811297000,1.3633628000,1.2911956000,1.1832535000,1.0673758000,0.9734106900,0.9211162900,0.9136823200,0.9371643600,0.9624437900,0.9566814200,0.8937113600,0.7673060200,0.5922392100,0.3998619900,0.2291615700,0.1136312200,0.0750101670,0.1133347700,0.2087325900,0.3268684700,0.4280488500,0.4775031900,0.4499212900,0.3339766200,0.1319671500,-0.1388928000,-0.4511630600,-0.7718872500,-1.0658272000,-1.3022376000,-1.4552778000,-1.5166630000,-1.4975465000,-1.4275759000,-1.3490092000,-1.3020880000,-1.3185579000,-1.4078763000,-1.5525240000,-1.7084929000,-1.8178504000,-1.8287626000,-1.7105442000,-1.4659051000,-1.1273837000,-0.7530010800,-0.4087407900,6
-0.0421140710,4.5088615000,5.9503592000,3.3396686000,2.4426167000,3.0318697000,1.8171431000,0.6461833700,0.8201843800,0.5708179100,0.1050932400,0.2607522700,0.2624276100,0.0557648020,0.1323146600,0.1700649500,0.0468400870,0.0365216830,0.1006724500,0.1188686400,0.0638235040,-0.0013736608,0.0217041940,0.0868764480,0.0608867020,-0.0197398510,-0.0192660610,0.0021985723,-0.0933892770,-0.2004248400,-0.1388157200,-0.0222150100,-0.0613792650,-0.1729956000,-0.1736951200,-0.1380032300,-0.2078436500,-0.2819192500,-0.2360947600,-0.1932995500,-0.2526381300,-0.2780527300,-0.2238116400,-0.2238860400,-0.2497938500,-0.1985659000,-0.1642117600,-0.1921889400,-0.1634775300,-0.0966509940,-0.0943333540,-0.1351027000,-0.1892161800,-0.2318049600,-0.1922631900,-0.1221573200,-0.1497634400,-0.2297239300,-0.2283581700,-0.1709555000,-0.1641805700,-0.1920712700,-0.2089629900,-0.2677320300,-0.3521325700,-0.3453151800,-0.2844071500,-0.3051306900,-0.3700153900,-0.3873421000,-0.4200945000,-0.5087960600,-0.5230027000,-0.4365381000,-0.4371692000,-0.5330416700,-0.5326390700,-0.4888419300,-0.5288620500,-0.5290605700,-0.4816684100,-0.5190691200,-0.5314817900,-0.4744094100,-0.5160755800,-0.5711577500,-0.5078311100,-0.4968278200,-0.5742935000,-0.5860538200,-0.5863109600,-0.6309296000,-0.6303604900,-0.6275072600,-0.6710346400,-0.6601512700,-0.6158986900,-0.6513332500,-0.7152588700,1
-0.9123620300,0.3883084500,1.8639861000,2.9463790000,3.2214282000,2.6576879000,1.6155082000,0.6329659600,0.1292920000,0.2081732300,0.6577320300,1.1271676000,1.3508639000,1.2784228000,1.0523817000,0.8779203200,0.8854520000,1.0663204000,1.3064287000,1.4783834000,1.5206065000,1.4621694000,1.3896736000,1.3848899000,1.4704056000,1.5938607000,1.6581016000,1.5744695000,1.3140099000,0.9291775300,0.5309635500,0.2329598600,0.0948498760,0.0989800240,0.1684263300,0.2160859500,0.1947727900,0.1117537500,0.0058906704,-0.0837147560,-0.1473621700,-0.2065322200,-0.2852164800,-0.3803977500,-0.4696566700,-0.5272712600,-0.5410307500,-0.5241115000,-0.5048754500,-0.5046763100,-0.5229102100,-0.5467033700,-0.5623687700,-0.5620861400,-0.5540745400,-0.5532038100,-0.5653252400,-0.5838909900,-0.5982027700,-0.6005964800,-0.5860815200,-0.5633240300,-0.5451443700,-0.5358516200,-0.5334344700,-0.5329924300,-0.5289520100,-0.5173129000,-0.5016039700,-0.4891552700,-0.4841593300,-0.4890648600,-0.5038475700,-0.5256055500,-0.5509386200,-0.5796325200,-0.6134784400,-0.6517597500,-0.6939162300,-0.7383296300,-0.7814170700,-0.8194745200,-0.8510414800,-0.8772099900,-0.8992674800,-0.9204266300,-0.9436899100,-0.9688156400,-0.9934595400,-1.0146239000,-1.0299471000,-1.0387897000,-1.0449484000,-1.0548781000,-1.0721421000,-1.0961218000,-1.1207543000,-1.1358957000,-1.1327907000,8
0.6467645200,0.7993638200,0.9463947200,1.0855047000,1.2143794000,1.3307993000,1.4326968000,1.5182122000,1.5857472000,1.6340136000,1.6620763000,1.6693892000,1.6558217000,1.6216758000,1.5676926000,1.4950470000,1.4053315000,1.3005155000,1.1829285000,1.0552163000,0.9202557400,0.7810994600,0.6409034000,0.5028494500,0.3700660000,0.2455482600,0.1320806800,0.0321636540,-0.0520533190,-0.1188301100,-0.1668842100,-0.1954272700,-0.2041887200,-0.1934257300,-0.1639421400,-0.1170029900,-0.0543654190,0.0217864520,0.1088987300,0.2041152900,0.3043537400,0.4063877700,0.5069335300,0.6027375400,0.6906637600,0.7677772900,0.8314222300,0.8792916300,0.9094874900,0.9205690900,0.9115769700,0.8820749300,0.8321617900,0.7624399100,0.6740040300,0.5684062300,0.4476085600,0.3139248900,0.1699538100,0.0185046780,-0.1374810300,-0.2950105700,-0.4511207000,-0.6029559600,-0.7478422000,-0.8833533300,-1.0073693000,-1.1181390000,-1.2142740000,-1.2948135000,-1.3592232000,-1.4073944000,-1.4396310000,-1.4566248000,-1.4594203000,-1.4493699000,-1.4280831000,-1.3973677000,-1.3591698000,-1.3155099000,-1.2684207000,-1.2198864000,-1.1717862000,-1.1258478000,-1.0835958000,-1.0463155000,-1.0150339000,-0.9904989000,-0.9731723700,-0.9632319000,-0.9605820900,-0.9648741300,-0.9755326500,-0.9917887600,-1.0127179000,-1.0372812000,-1.0643679000,-1.0928394000,-1.1215703000,10
0.0441473840,1.4899714000,3.0971437000,4.3684381000,4.8840204000,4.4799040000,3.3181330000,1.8130943000,0.4521234400,-0.4037252300,-0.6453096700,-0.4181621500,-0.0130494180,0.2899551800,0.3447991800,0.1750916700,-0.0792881590,-0.2626262900,-0.2903828700,-0.1812378600,-0.0266500620,0.0735408140,0.0685489090,-0.0242526480,-0.1414997500,-0.2177541000,-0.2220493400,-0.1688499600,-0.1012409500,-0.0614422140,-0.0672941680,-0.1078272700,-0.1557635200,-0.1865966100,-0.1915699900,-0.1791373200,-0.1660556500,-0.1658235600,-0.1815301900,-0.2067248500,-0.2314998300,-0.2483373500,-0.2552408200,-0.2554596800,-0.2555458000,-0.2565231800,-0.2570785200,-0.2592704600,-0.2645767200,-0.2721110800,-0.2799515600,-0.2868396800,-0.2922735700,-0.2961678600,-0.2992259300,-0.3027364700,-0.3077645600,-0.3139414900,-0.3200222000,-0.3244538700,-0.3259539100,-0.3233491100,-0.3166917900,-0.3074878500,-0.2982229700,-0.2909598600,-0.2873631800,-0.2883207800,-0.2937685800,-0.3021438500,-0.3116221900,-0.3206564300,-0.3283892000,-0.3341611000,-0.3382492500,-0.3415067400,-0.3450010800,-0.3491353500,-0.3543650700,-0.3610943400,-0.3697187000,-0.3798759100,-0.3910010700,-0.4020720900,-0.4117876800,-0.4185187300,-0.4216732800,-0.4220607500,-0.4219220600,-0.4237187200,-0.4295469600,-0.4396825300,-0.4521037300,-0.4623350700,-0.4657491700,-0.4593660900,-0.4435264200,-0.4215657500,-0.3993798100,1
-1.0007935000,1.7442831000,3.2498337000,2.3622182000,2.0572253000,3.4125063000,3.6823872000,1.9630817000,0.7162346900,0.9659229300,1.2525500000,1.0298184000,0.9924643100,1.1057354000,0.9759611300,0.8658573600,0.9609690800,0.9831582000,0.8926366200,0.8791177700,0.8601444800,0.7131299600,0.6164863400,0.7270819100,0.8668168700,0.7864136300,0.5244137300,0.3628125800,0.3925201400,0.4410908700,0.3987422900,0.3601791300,0.3569667600,0.3084099100,0.2490627300,0.2501813300,0.2318583400,0.1343841000,0.0970777950,0.1410644000,0.0753624090,-0.1103077000,-0.1864202700,-0.1251941500,-0.1466980600,-0.2811458800,-0.3507994600,-0.2956752700,-0.2346749700,-0.2602665000,-0.3833547900,-0.5396226200,-0.5986755400,-0.5323891300,-0.4889906800,-0.5710735200,-0.6552084100,-0.6167033500,-0.5279162700,-0.5171590800,-0.5832562400,-0.6479475200,-0.6682628500,-0.6355633100,-0.5789100500,-0.5617126800,-0.6224444800,-0.7076192700,-0.7309007700,-0.6784368300,-0.6207552300,-0.6348085200,-0.7160581200,-0.7797040200,-0.7604861000,-0.7037927300,-0.6946128700,-0.7376752000,-0.7811970500,-0.8138362500,-0.8447715300,-0.8410052900,-0.7968506900,-0.7793763900,-0.8209934300,-0.8546924000,-0.8389306300,-0.8310310800,-0.8773193900,-0.9347303600,-0.9443269800,-0.9119073800,-0.8798298800,-0.8772781400,-0.9034700800,-0.9438777300,-0.9863883400,-1.0178137000,-1.0205185000,1
1.5209897000,1.5238629000,1.4986031000,1.4462934000,1.3686637000,1.2680489000,1.1473298000,1.0098599000,0.8593801700,0.6999227400,0.5357079500,0.3710365600,0.2101805100,0.0572751240,-0.0837841960,-0.2094381200,-0.3165497500,-0.4024914100,-0.4651827500,-0.5031307300,-0.5154847300,-0.5020370500,-0.4632180900,-0.4000750700,-0.3142353900,-0.2078557000,-0.0835585400,0.0556414770,0.2064197700,0.3652296900,0.5283936900,0.6921953500,0.8529695900,1.0071889000,1.1515201000,1.2829629000,1.3988488000,1.4969119000,1.5753278000,1.6327397000,1.6682723000,1.6815329000,1.6725999000,1.6420006000,1.5906794000,1.5199558000,1.4314767000,1.3271620000,1.2091471000,1.0797228000,0.9412633600,0.7961884100,0.6469105700,0.4957595400,0.3449453300,0.1965172100,0.0523294380,-0.0859858080,-0.2170379500,-0.3396901300,-0.4530641300,-0.5565383400,-0.6497396600,-0.7325296800,-0.8049862800,-0.8673812800,-0.9201552700,-0.9639049200,-0.9993128800,-1.0271588000,-1.0482792000,-1.0635407000,-1.0738156000,-1.0799592000,-1.0827909000,-1.0830773000,-1.0815189000,-1.0787401000,-1.0752826000,-1.0716007000,-1.0680608000,-1.0649428000,-1.0624432000,-1.0606847000,-1.0597162000,-1.0595195000,-1.0600259000,-1.0611225000,-1.0626614000,-1.0644695000,-1.0663575000,-1.0681286000,-1.0695868000,-1.0705437000,-1.0708254000,-1.0702776000,-1.0687703000,-1.0662011000,-1.0624984000,10
3.1546207000,3.1369337000,3.0747639000,2.9698609000,2.8249370000,2.6435889000,2.4301962000,2.1897981000,1.9279525000,1.6505828000,1.3638159000,1.0738161000,0.7866219600,0.5079881400,0.2432390900,-0.0028622093,-0.2262262800,-0.4235379900,-0.5923025200,-0.7308802700,-0.8385221900,-0.9153457000,-0.9622950200,-0.9810776100,-0.9740794200,-0.9442619700,-0.8950450600,-0.8301792000,-0.7536120500,-0.6693534300,-0.5813433000,-0.4933268000,-0.4087405300,-0.3306132200,-0.2615038700,-0.2033820200,-0.1576410400,-0.1250621000,-0.1058171400,-0.0994931020,-0.1051359600,-0.1213124900,-0.1461871900,-0.1776110900,-0.2132192300,-0.2505329000,-0.2870631300,-0.3204115300,-0.3483650600,-0.3689815500,-0.3806727500,-0.3822455900,-0.3729406700,-0.3524780200,-0.3210551800,-0.2793365100,-0.2284254200,-0.1698208200,-0.1053597000,-0.0371481310,0.0325166190,0.1012299600,0.1665667200,0.2261675700,0.2778222800,0.3195466700,0.3496508300,0.3667838200,0.3700141900,0.3588261700,0.3331455600,0.2933399700,0.2402039100,0.1749299200,0.0990667110,0.0144661830,-0.0767787890,-0.1724033800,-0.2700442600,-0.3673148200,-0.4618796200,-0.5515256500,-0.6342278900,-0.7082107300,-0.7719905500,-0.8244122700,-0.8646824800,-0.8923802500,-0.9074585400,-0.9102337000,-0.9013634300,-0.8818146300,-0.8528222400,-0.8158409600,-0.7724915600,-0.7245038100,-0.6736579800,-0.6217270700,-0.5704214500,10
0.2796949300,2.4361790000,3.9388622000,3.9958622000,3.9024840000,4.1876114000,3.5078539000,1.5285982000,0.0949980180,0.3470944400,1.1126359000,1.0796480000,0.5340324200,0.2589899000,0.2730764700,0.2168095900,0.0348557030,-0.0948908260,-0.0949022570,-0.0655024660,-0.1190825900,-0.2128189400,-0.2179846400,-0.1532493700,-0.1268830800,-0.1701909200,-0.2036034400,-0.2079495200,-0.2205102100,-0.2566308400,-0.2777661600,-0.2698336700,-0.2682621400,-0.2953472500,-0.3164694600,-0.3173946500,-0.3306002400,-0.3551806800,-0.3473805600,-0.3062488700,-0.2822888400,-0.2950310400,-0.3286588500,-0.3683771800,-0.3886291400,-0.3560118400,-0.3059195000,-0.3168578600,-0.3811895900,-0.4049272800,-0.3638832100,-0.3307146600,-0.3411769400,-0.3654843200,-0.3918823300,-0.4178878800,-0.4029738500,-0.3481456500,-0.3315441500,-0.3755810000,-0.3921741400,-0.3477943500,-0.3253827600,-0.3606003100,-0.3769407900,-0.3421525600,-0.3270223900,-0.3650164800,-0.3969869400,-0.3802724400,-0.3449559300,-0.3275251200,-0.3357804300,-0.3652631700,-0.3993462900,-0.4066112900,-0.3807235100,-0.3521686100,-0.3472148500,-0.3662355700,-0.3983076100,-0.4233040000,-0.4142560100,-0.3794499100,-0.3663588300,-0.3899218800,-0.4039465200,-0.3869879200,-0.3800017000,-0.4047904000,-0.4227504200,-0.4153896400,-0.4168598200,-0.4414073900,-0.4658933300,-0.4898782600,-0.5258906400,-0.5402758500,-0.4976004400,1
-0.7223225000,0.6844973000,2.2129604000,2.8315215000,2.5313785000,2.1610704000,2.2722500000,2.5815682000,2.5834798000,2.2842965000,2.1008788000,2.2461954000,2.4558838000,2.3252036000,1.7707824000,1.1059872000,0.6947101800,0.6117319700,0.6600742500,0.6502390000,0.5637310000,0.4695523300,0.4066215800,0.3885602400,0.4287247100,0.4942785400,0.4786647900,0.3026918100,0.0226709590,-0.2289658900,-0.3492938700,-0.3563191200,-0.3229560500,-0.3212049700,-0.3549475900,-0.3990674700,-0.4267030900,-0.4410433500,-0.4490981800,-0.4542879000,-0.4679805700,-0.4982636600,-0.5295931500,-0.5269199800,-0.4938963800,-0.4750994600,-0.5079970800,-0.5619768500,-0.5811054400,-0.5497828700,-0.5116312100,-0.5062310300,-0.5298667200,-0.5566896700,-0.5729408000,-0.5807144100,-0.5781492000,-0.5606249700,-0.5332751300,-0.5188393800,-0.5330187000,-0.5651542000,-0.5850072100,-0.5797913100,-0.5688568400,-0.5768990300,-0.5984989600,-0.6055801500,-0.5880803300,-0.5663112900,-0.5597851300,-0.5577709700,-0.5405956400,-0.5142375000,-0.5101065900,-0.5425430200,-0.5859331300,-0.5995885700,-0.5757483900,-0.5484658200,-0.5530116700,-0.5841591000,-0.6036538100,-0.5875590700,-0.5536393300,-0.5406137800,-0.5615651300,-0.5916383500,-0.5998545600,-0.5897766900,-0.5908886900,-0.6140342500,-0.6342830400,-0.6338248600,-0.6358436900,-0.6672045500,-0.7019465800,-0.6860091100,-0.6209381000,1
1.3809416000,2.1883157000,2.8668135000,3.2584837000,3.2543179000,2.8324548000,2.0721176000,1.1361422000,0.2258969800,-0.4758405600,-0.8554701700,-0.8940527200,-0.6627523100,-0.2897031900,0.0868476550,0.3619961300,0.4894174600,0.4819007600,0.3920647100,0.2839378100,0.2095112400,0.1968491600,0.2527605900,0.3735501400,0.5554476800,0.7974473600,1.0945540000,1.4265415000,1.7497681000,2.0000172000,2.1070657000,2.0178820000,1.7187097000,1.2464381000,0.6830369800,0.1335039800,-0.3047467700,-0.5702168100,-0.6525880600,-0.5907339900,-0.4545297300,-0.3185439500,-0.2376106600,-0.2328089200,-0.2915969300,-0.3797416300,-0.4600264800,-0.5031554300,-0.5021518000,-0.4686621700,-0.4257902000,-0.3932342800,-0.3823368700,-0.3954310000,-0.4253415100,-0.4604595100,-0.4893109300,-0.5057677900,-0.5098620100,-0.5065416000,-0.5018680600,-0.5005718900,-0.5050106000,-0.5146569900,-0.5278633900,-0.5405587700,-0.5509819700,-0.5587326800,-0.5647952200,-0.5697044900,-0.5738601400,-0.5780856100,-0.5828683900,-0.5895493200,-0.5954784600,-0.6007298800,-0.6056519800,-0.6115859200,-0.6178516300,-0.6238903800,-0.6308345300,-0.6393971700,-0.6495057800,-0.6592602000,-0.6669701100,-0.6716501400,-0.6739076100,-0.6756471000,-0.6796287200,-0.6883429600,-0.7023325500,-0.7195263200,-0.7347051300,-0.7420041400,-0.7365749100,-0.7166281900,-0.6840990100,-0.6445504600,-0.6058631400,3
-0.1708144300,-0.3284148600,-0.4891046500,-0.5969849000,-0.6042257600,-0.4864647600,-0.2525321200,0.0551574500,0.3703763100,0.6206644400,0.7479717300,0.7260115400,0.5686638800,0.3265811500,0.0719428590,-0.1239052200,-0.2132967700,-0.1881597900,-0.0833223140,0.0345982890,0.0899501100,0.0259191030,-0.1713408400,-0.4605419100,-0.7499154500,-0.9190123700,-0.8521653200,-0.4745262100,0.2198963600,1.1570555000,2.1928754000,3.1428671000,3.8242209000,4.0994178000,3.9097719000,3.2899803000,2.3597459000,1.2949120000,0.2858838500,-0.5056503400,-0.9806174100,-1.1189712000,-0.9755799500,-0.6581703200,-0.2945206200,0.0015936668,0.1566886200,0.1499687500,0.0101423540,-0.2006118300,-0.4095243100,-0.5557127900,-0.6059985200,-0.5604640300,-0.4475207200,-0.3113657100,-0.1966653500,-0.1347898600,-0.1367707200,-0.1927825400,-0.2781480000,-0.3630002500,-0.4220863100,-0.4417588400,-0.4224405200,-0.3763693800,-0.3220693700,-0.2782972400,-0.2564130100,-0.2601808100,-0.2850547400,-0.3209149000,-0.3561487200,-0.3813159000,-0.3917091000,-0.3880347900,-0.3751193000,-0.3596199000,-0.3477106200,-0.3428729300,-0.3457784300,-0.3545316700,-0.3658373600,-0.3764389700,-0.3839917000,-0.3876672700,-0.3881437600,-0.3869205700,-0.3855894200,-0.3874573800,-0.3890517100,-0.3905593100,-0.3921421300,-0.3938465800,-0.3956280900,-0.3971447300,-0.3979641100,-0.3978232300,-0.3966322000,10
-0.1135970900,0.9245094500,2.1052379000,3.1795772000,3.9070105000,4.1294726000,3.8208115000,3.0946271000,2.1662063000,1.2833152000,0.6493523900,0.3656732700,0.4113330000,0.6645739300,0.9558300800,1.1308170000,1.1013765000,0.8665985200,0.5007077100,0.1158674300,-0.1835256800,-0.3368109300,-0.3421185000,-0.2472084100,-0.1234431200,-0.0351739340,-0.0169891740,-0.0666636640,-0.1536601000,-0.2374259000,-0.2861922800,-0.2888129000,-0.2558237300,-0.2110756300,-0.1791939900,-0.1746335100,-0.1972345900,-0.2347763100,-0.2704532100,-0.2911570400,-0.2927006000,-0.2803117700,-0.2647325300,-0.2564378900,-0.2608133800,-0.2763775400,-0.2964486400,-0.3129904800,-0.3208677600,-0.3192782900,-0.3126699000,-0.3080536800,-0.3121470000,-0.3288988400,-0.3528213300,-0.3799707500,-0.4054464300,-0.4254588600,-0.4373437300,-0.4407701500,-0.4388124200,-0.4357248400,-0.4359852800,-0.4405370900,-0.4490927000,-0.4602242800,-0.4716580100,-0.4816111400,-0.4879966500,-0.4909364400,-0.4917383700,-0.4922932100,-0.4941265800,-0.4976199800,-0.5026629800,-0.5085837800,-0.5147657000,-0.5204991800,-0.5256100000,-0.5305283300,-0.5357336800,-0.5415862800,-0.5474175500,-0.5525971800,-0.5566437100,-0.5595532600,-0.5620056700,-0.5646917900,-0.5687344800,-0.5747980500,-0.5827344300,-0.5911787700,-0.5980017200,-0.6013585000,-0.6002195200,-0.5949878500,-0.5870748500,-0.5789265100,-0.5731375800,1
-1.2309870000,6.9460284000,-0.7158100700,-0.9768027900,-0.7838951300,-0.9200652400,-0.7725476200,-0.6023349700,-0.5864484600,1.2495786000,1.4583728000,1.6717059000,1.6898619000,1.5309968000,1.7692945000,1.9826277000,0.5483024900,0.6163875500,0.3622033300,0.3780898500,0.0013525314,0.0694375890,-0.0667325260,0.1987992000,0.1692956700,-0.0054559743,-0.1688601100,-0.2369451700,-0.4003493100,-0.3209167400,-0.5183634000,-0.3821932900,-0.4048883100,-0.5592144400,-0.5138244000,-0.6431860100,-0.5977959700,-0.4729733700,-0.5864484600,-0.4275833300,-0.4457393400,-0.5751009500,-0.5024768900,-0.3163777300,-0.1915551300,0.1647566700,0.2328417300,0.6958201100,0.6731250900,0.4461749000,0.4688699200,0.2600757500,0.7003591200,0.5437634900,0.5097209600,0.6731250900,0.6617775900,0.5029124500,0.7071676200,0.9318483100,0.7752526800,0.7797916800,0.6549690800,0.7412101500,0.5778060100,0.5142599600,0.2782317600,0.1261751400,-0.1915551300,-0.2369451700,-0.3663067800,-0.4911293800,-0.2414841700,-0.5183634000,-0.4797818700,-0.6023349700,-0.3322642500,-0.6658810300,-0.4570868500,-0.5251719100,-0.6817675400,-0.5365194200,-0.5138244000,-0.6590725200,-0.4502783500,-0.6431860100,-0.4843208800,-0.7453135900,-0.7158100700,-0.5365194200,-0.6885760500,-0.6817675400,-0.5592144400,-0.6931150500,-0.6318385000,-0.7498526000,-0.9654552800,-1.0834694000,-1.2082920000,7
0.6023146900,0.7645079200,0.9236903000,1.0773957000,1.2231373000,1.3584662000,1.4810320000,1.5886429000,1.6793253000,1.7513794000,1.8034297000,1.8344698000,1.8438976000,1.8315424000,1.7976806000,1.7430403000,1.6687944000,1.5765296000,1.4682365000,1.3462720000,1.2132828000,1.0721551000,0.9259451600,0.7778054400,0.6309057900,0.4883539500,0.3531163500,0.2279418600,0.1152908000,0.0172709580,-0.0644171200,-0.1285242100,-0.1742843200,-0.2014335500,-0.2102361800,-0.2014153900,-0.1761876800,-0.1362092700,-0.0835282000,-0.0205255950,0.0501522040,0.1256686200,0.2030768200,0.2794023500,0.3517259900,0.4172644800,0.4734467100,0.5179832400,0.5489271300,0.5647244000,0.5642423000,0.5468137800,0.5122540200,0.4608375700,0.3932931700,0.3107761700,0.2148292000,0.1073321800,-0.0095563642,-0.1334651400,-0.2618806300,-0.3922204500,-0.5219070100,-0.6484395000,-0.7694618200,-0.8828246800,-0.9866399600,-1.0793392000,-1.1596705000,-1.2267584000,-1.2801044000,-1.3195883000,-1.3454568000,-1.3583023000,-1.3590318000,-1.3488269000,-1.3290977000,-1.3014301000,-1.2675308000,-1.2291702000,-1.1881252000,-1.1461246000,-1.1047979000,-1.0656330000,-1.0299306000,-0.9987708500,-0.9729974100,-0.9531997400,-0.9397073400,-0.9325930700,-0.9316846300,-0.9365839100,-0.9466929800,-0.9612456600,-0.9793435100,-0.9999946600,-1.0221542000,-1.0447646000,-1.0667947000,10
3.1023290000,3.0901332000,3.0347964000,2.9377353000,2.8013006000,2.6287151000,2.4239880000,2.1918082000,1.9374206000,1.6664884000,1.3849450000,1.0988413000,0.8141904400,0.5368168200,0.2722121200,0.0254028160,-0.1991672600,-0.3977446500,-0.5673297700,-0.7057297200,-0.8116083900,-0.8844871900,-0.9247296500,-0.9335033600,-0.9127207400,-0.8649609600,-0.7933758400,-0.7015828500,-0.5935486800,-0.4734671900,-0.3456353600,-0.2143309900,-0.0836957890,0.0423730170,0.1603040600,0.2669794300,0.3597595700,0.4365460800,0.4958134400,0.5366222100,0.5586144200,0.5619918100,0.5474784600,0.5162697000,0.4699693300,0.4105177900,0.3401139800,0.2611332700,0.1760447400,0.0873301310,-0.0026006296,-0.0914660250,-0.1771717800,-0.2578788500,-0.3320372900,-0.3984152800,-0.4561161000,-0.5045830100,-0.5435927600,-0.5732383700,-0.5939025800,-0.6062232900,-0.6110526700,-0.6094117100,-0.6024420300,-0.5913568100,-0.5773925800,-0.5617732200,-0.5456400600,-0.5300417700,-0.5158956600,-0.5039639700,-0.4948376300,-0.4889273100,-0.4864617700,-0.4874931100,-0.4919082700,-0.4994459200,-0.5097179000,-0.5222340000,-0.5364289800,-0.5516907800,-0.5673885700,-0.5829024400,-0.5976436900,-0.6110759600,-0.6227391700,-0.6322617800,-0.6393709300,-0.6438982200,-0.6457810600,-0.6450597100,-0.6418706400,-0.6364364100,-0.6290528100,-0.6200739500,-0.6098958600,-0.5989394700,-0.5876335800,10
