@relation	ECG5000_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	132	real
@attribute	133	real
@attribute	134	real
@attribute	135	real
@attribute	136	real
@attribute	137	real
@attribute	138	real
@attribute	139	real
@attribute	140	real
@attribute	class	{1,2,3,4,5}
@data
-0.5939500000,-1.0178000000,-1.4152000000,-1.8954000000,-2.1569000000,-2.6366000000,-2.9416000000,-2.8964000000,-2.7370000000,-2.4385000000,-1.9612000000,-1.4708000000,-1.1486000000,-1.0589000000,-1.0003000000,-0.7480700000,-0.5597600000,-0.5366800000,-0.4251100000,-0.2904100000,-0.1999100000,-0.0939360000,-0.0686750000,-0.1069900000,-0.1263200000,-0.2039100000,-0.3365000000,-0.3847800000,-0.2785900000,-0.1137600000,-0.0406120000,-0.0516640000,-0.1041500000,-0.1865600000,-0.1300500000,0.0134830000,0.0121090000,-0.0345130000,-0.0925470000,-0.1634700000,-0.1323100000,-0.0546420000,-0.0167580000,0.0112290000,0.0794950000,0.0791790000,0.0229970000,0.0497470000,0.0717540000,0.0551340000,0.0985330000,0.1573300000,0.1256700000,0.0792290000,0.1174500000,0.1465000000,0.1532700000,0.2251900000,0.3226900000,0.3579600000,0.3376200000,0.3230800000,0.3105600000,0.3071100000,0.3450600000,0.3504600000,0.3124600000,0.3614100000,0.4635000000,0.5205100000,0.4624600000,0.3480800000,0.4133100000,0.5440800000,0.5986400000,0.6578800000,0.6873200000,0.6312700000,0.5468700000,0.5632000000,0.5733300000,0.5433900000,0.6495700000,0.7702500000,0.7652700000,0.7577800000,0.8104300000,0.8308900000,0.8065900000,0.8291900000,0.8683300000,0.8289300000,0.7693500000,0.7962600000,0.8212100000,0.8080400000,0.8454300000,0.7884000000,0.7283300000,0.8220800000,0.8126300000,0.6760000000,0.6021100000,0.7025500000,0.9878700000,1.1755000000,1.1182000000,1.0285000000,0.9811200000,1.0142000000,1.0546000000,0.9799900000,0.9829800000,1.0523000000,1.0116000000,1.0211000000,1.0741000000,1.0959000000,0.9908200000,0.6193400000,0.6325000000,0.9124200000,0.7322900000,0.4757100000,0.4395800000,0.4630200000,0.3737200000,0.1759700000,-0.1634700000,-0.7228500000,-1.3038000000,-1.9167000000,-2.5824000000,-3.1460000000,-3.1688000000,-2.4186000000,-1.3631000000,-0.4050400000,0.0008878400,0.1759600000,2
-0.7334400000,-1.4464000000,-1.9572000000,-2.3624000000,-2.3727000000,-2.0954000000,-1.6353000000,-1.1626000000,-0.9202700000,-0.8196200000,-0.6401400000,-0.2865700000,-0.1311500000,-0.1328800000,-0.1618100000,-0.1719300000,-0.2148200000,-0.1593800000,-0.1487800000,-0.1699800000,-0.1589200000,-0.1118500000,-0.1751400000,-0.1654400000,-0.1785900000,-0.1880100000,-0.2220500000,-0.2172900000,-0.1971600000,-0.1887600000,-0.2429400000,-0.2381600000,-0.2136500000,-0.2681100000,-0.2908300000,-0.2516000000,-0.3025400000,-0.3445400000,-0.3576700000,-0.3613800000,-0.3224100000,-0.3432200000,-0.3794200000,-0.4080700000,-0.3874800000,-0.4052000000,-0.4643700000,-0.4379400000,-0.3784200000,-0.3767500000,-0.4192400000,-0.3215700000,-0.3320400000,-0.2947500000,-0.2264600000,-0.2543700000,-0.1886500000,-0.1947800000,-0.0875380000,-0.1348700000,-0.0719780000,-0.0084675000,-0.0725860000,-0.0468660000,-0.0229470000,-0.0616610000,-0.0931360000,-0.0339270000,-0.0659540000,-0.0659430000,-0.0406290000,-0.0510700000,-0.0053751000,-0.0382150000,-0.0255600000,-0.0598600000,-0.0396100000,-0.0524430000,-0.0569520000,-0.0125870000,0.0197600000,0.0087786000,0.0325710000,0.0106000000,0.0323240000,-0.0047322000,0.0239780000,0.0994690000,0.1295700000,0.1231200000,0.1853400000,0.2030500000,0.2402800000,0.2055800000,0.1788700000,0.2085400000,0.2573500000,0.2758200000,0.2615800000,0.2982400000,0.2933100000,0.2522600000,0.2116200000,0.2311900000,0.2801300000,0.3402500000,0.3887200000,0.3950800000,0.4339200000,0.5852000000,0.6953000000,0.7749300000,0.9905700000,1.0825000000,1.1105000000,1.2789000000,1.4841000000,1.6985000000,1.7728000000,1.8970000000,2.0195000000,2.2249000000,2.4135000000,2.5462000000,2.6835000000,2.8339000000,2.7630000000,2.3633000000,2.0188000000,1.6646000000,0.7474700000,-0.0489970000,-0.4431900000,-0.6607100000,-0.7785400000,-1.2766000000,-2.0504000000,-2.6305000000,-2.8544000000,-2.8416000000,2
-1.1527000000,-1.8172000000,-2.1011000000,-2.6078000000,-2.9001000000,-3.0832000000,-2.8916000000,-2.6151000000,-2.0677000000,-1.4338000000,-1.0570000000,-1.0675000000,-0.9365000000,-0.5860800000,-0.3453100000,-0.2748900000,-0.2469400000,-0.2030000000,-0.1678600000,-0.1913900000,-0.1612500000,-0.1607900000,-0.2562600000,-0.1773500000,-0.0943800000,-0.1420700000,-0.1059600000,-0.0026577000,0.0146090000,0.0458030000,-0.0165130000,-0.0156100000,0.0747680000,0.0605960000,0.0991700000,0.0952810000,0.1255800000,0.1363000000,0.1509200000,0.2579100000,0.1771900000,0.1445400000,0.2199700000,0.1562700000,0.1588600000,0.1812300000,0.1647100000,0.1811900000,0.2254200000,0.2960600000,0.3041500000,0.3240100000,0.3440400000,0.3446500000,0.3978600000,0.4316700000,0.4460500000,0.4620600000,0.4952600000,0.4968800000,0.4701100000,0.5495200000,0.5576600000,0.5439200000,0.5430300000,0.5679100000,0.6037100000,0.6028500000,0.6374000000,0.6328400000,0.6672600000,0.6416700000,0.5763600000,0.6300800000,0.5891900000,0.5575700000,0.5530500000,0.5226800000,0.5295600000,0.5376000000,0.6093600000,0.6316100000,0.5825100000,0.5735900000,0.6106800000,0.5315600000,0.5816100000,0.5578900000,0.5154500000,0.5769400000,0.5018900000,0.5049400000,0.5285800000,0.5663800000,0.6647200000,0.6541800000,0.6501800000,0.6435400000,0.6942900000,0.7145000000,0.6724800000,0.6939000000,0.6768400000,0.6696400000,0.6868500000,0.7366000000,0.8194500000,0.8022300000,0.7514400000,0.7966400000,0.8438500000,0.7770500000,0.7314500000,0.7730800000,0.8068800000,0.6920000000,0.5999500000,0.6512800000,0.5122800000,0.4663500000,0.5211400000,0.6397300000,0.6684200000,0.4356300000,0.2801300000,0.1796700000,0.0646040000,0.1305200000,0.2535400000,0.2407100000,0.0400220000,-0.3503400000,-0.8940400000,-1.5782000000,-2.5192000000,-3.1592000000,-3.7062000000,-3.2883000000,-2.4864000000,-1.1743000000,2
0.4984500000,-0.9208700000,-1.3175000000,-2.4950000000,-2.8262000000,-3.2853000000,-3.1797000000,-2.8293000000,-1.9825000000,-1.1888000000,-0.8886800000,-0.6426500000,-0.4940600000,-0.2985600000,0.1520900000,0.5903700000,0.7401300000,0.7279100000,0.7383000000,0.7276500000,0.6353400000,0.5446500000,0.5242900000,0.5839700000,0.6207100000,0.6156300000,0.6190700000,0.5329300000,0.4942100000,0.6286400000,0.6473200000,0.5916100000,0.6137100000,0.6106200000,0.6535700000,0.5655700000,0.4566500000,0.4519400000,0.4066000000,0.4307900000,0.3916300000,0.3427600000,0.3428700000,0.3502600000,0.3863200000,0.3247700000,0.2677400000,0.3024500000,0.2550300000,0.1530700000,0.1346100000,0.1091700000,0.0687520000,0.0583110000,0.0157710000,-0.0035924000,-0.0417710000,-0.0975470000,-0.0169930000,-0.0069185000,-0.1308100000,-0.1048200000,-0.0734760000,-0.0669620000,-0.0258540000,-0.1084000000,-0.0736600000,-0.0638730000,-0.1290400000,-0.1200000000,-0.1676600000,-0.0620880000,0.0823240000,0.0924680000,0.2006600000,0.2722900000,0.2241300000,0.3239900000,0.3706900000,0.2836900000,0.3556000000,0.4098600000,0.3598000000,0.3825500000,0.4209000000,0.4778000000,0.4605400000,0.4829700000,0.5210500000,0.4759100000,0.5391400000,0.5471500000,0.5888100000,0.6166200000,0.5963400000,0.5851900000,0.4420700000,0.4750900000,0.6124700000,0.5383600000,0.5183200000,0.5707600000,0.5230300000,0.5564700000,0.5874800000,0.5505100000,0.5691300000,0.6592600000,0.6326100000,0.5225600000,0.6346000000,0.7427000000,0.7689600000,0.7282900000,0.6078600000,0.6139800000,0.5330100000,0.3438100000,0.2961200000,0.3699500000,0.3519800000,0.3145800000,0.3357100000,0.2054100000,0.1379200000,0.0887860000,0.1962700000,0.5092500000,0.4443700000,0.1655500000,-0.1361300000,-0.7440900000,-1.2698000000,-2.0039000000,-2.8597000000,-3.6249000000,-4.2813000000,-2.8717000000,-2.9436000000,-0.3461700000,2
-0.9828300000,-1.6062000000,-1.9582000000,-2.2751000000,-2.3033000000,-2.0841000000,-1.7578000000,-1.4229000000,-1.0854000000,-0.9903100000,-0.8581900000,-0.5324300000,-0.2536000000,-0.2334100000,-0.2678900000,-0.2662300000,-0.2370300000,-0.2375100000,-0.1915500000,-0.1747500000,-0.2315800000,-0.2536400000,-0.2218300000,-0.1886500000,-0.2587000000,-0.2397100000,-0.2399700000,-0.2811600000,-0.2944500000,-0.2114200000,-0.2817200000,-0.2714600000,-0.2586800000,-0.3213600000,-0.3603600000,-0.3632000000,-0.3897200000,-0.4155100000,-0.4092200000,-0.3823100000,-0.4166200000,-0.4331300000,-0.4538400000,-0.4581400000,-0.4640500000,-0.4583600000,-0.4903500000,-0.5485100000,-0.5291300000,-0.4830800000,-0.4680100000,-0.4517100000,-0.4174300000,-0.4112400000,-0.3561800000,-0.3202300000,-0.2934400000,-0.2835200000,-0.2326100000,-0.1981700000,-0.1513200000,-0.1014000000,-0.0875120000,-0.1090300000,-0.0691730000,-0.0218380000,-0.0147280000,-0.0028633000,0.0192620000,-0.0076687000,-0.0481340000,-0.0422230000,-0.0397530000,-0.0975110000,-0.0405890000,0.0340280000,0.0037311000,-0.0198970000,-0.0235280000,0.0081900000,0.0195160000,0.0160380000,-0.0405070000,0.0470850000,0.0901110000,0.0447200000,0.0356360000,0.0599040000,0.0286950000,0.0490460000,0.0351340000,0.0358560000,0.1056900000,0.1718100000,0.1870400000,0.1792800000,0.2067800000,0.1678300000,0.1762000000,0.1551000000,0.2809000000,0.2516900000,0.2089600000,0.2682400000,0.3343900000,0.3324600000,0.4194500000,0.4794200000,0.6117900000,0.7341500000,0.8706700000,0.9971800000,1.0319000000,1.1267000000,1.3256000000,1.5005000000,1.6848000000,1.8423000000,1.9297000000,2.1448000000,2.3844000000,2.5498000000,2.6730000000,2.9248000000,2.9122000000,2.7687000000,2.4391000000,2.2702000000,2.0005000000,1.1826000000,0.4988700000,0.1316700000,-0.0674830000,-0.3561900000,-1.0085000000,-1.6296000000,-1.9762000000,-2.0273000000,-1.7917000000,-1.4522000000,2
-1.0348000000,-2.2106000000,-2.6289000000,-2.9563000000,-2.8061000000,-2.9122000000,-2.7949000000,-2.5223000000,-1.9292000000,-1.3524000000,-1.1855000000,-1.3315000000,-1.2363000000,-0.7893400000,-0.4779600000,-0.3115600000,-0.2441500000,-0.2910800000,-0.3086500000,-0.3280300000,-0.2536500000,-0.2382200000,-0.1700400000,-0.2291100000,-0.2794200000,-0.2139500000,-0.2543200000,-0.2211800000,-0.2087600000,-0.2260300000,-0.2287900000,-0.2307700000,-0.2694800000,-0.1620900000,-0.0159220000,-0.1428400000,-0.2498300000,-0.2491600000,-0.2879100000,-0.2343700000,-0.2297700000,-0.1925000000,-0.2297200000,-0.2877800000,-0.2037200000,-0.2717600000,-0.3228700000,-0.2495100000,-0.2463400000,-0.2207100000,-0.1774400000,-0.1751200000,-0.2967700000,-0.3200400000,-0.1803700000,-0.1718100000,-0.1890900000,-0.2717900000,-0.3394300000,-0.2197500000,-0.1168700000,-0.0907350000,0.0231330000,0.0561800000,-0.0420050000,0.0137290000,0.1414500000,0.1466900000,0.1802200000,0.2737900000,0.3754400000,0.3679800000,0.4210100000,0.5272900000,0.4760100000,0.4791900000,0.4501900000,0.4399000000,0.5464800000,0.6719600000,0.7377100000,0.7316300000,0.7452700000,0.8023300000,0.8532600000,0.8426600000,0.7439100000,0.6251100000,0.5311100000,0.6507900000,0.7899200000,0.7979700000,0.8116000000,0.7324000000,0.7635900000,0.9131600000,0.9655500000,0.9979500000,0.9950000000,0.8832700000,0.9010300000,0.9808000000,1.0155000000,1.0512000000,1.0067000000,1.1232000000,1.2333000000,1.2923000000,1.3597000000,1.2313000000,1.2307000000,1.2544000000,1.0893000000,1.1508000000,1.2445000000,1.2427000000,1.1557000000,0.9903000000,0.9647900000,1.0620000000,1.1057000000,0.9843300000,0.8412700000,0.7898300000,0.6730100000,0.5709600000,0.7486500000,0.8596800000,0.6115600000,0.2434800000,-0.2535400000,-0.7810400000,-1.1801000000,-1.7537000000,-2.4205000000,-2.6353000000,-2.3513000000,-1.3064000000,-0.4242000000,0.6558900000,2
0.8045300000,-0.0077441000,-1.0138000000,-1.8787000000,-2.2236000000,-2.4235000000,-2.5208000000,-2.5571000000,-2.4802000000,-2.1497000000,-1.6555000000,-1.1839000000,-0.8190000000,-0.6178400000,-0.5225500000,-0.3001200000,0.0507930000,0.2706400000,0.3113600000,0.3110800000,0.3221100000,0.3569500000,0.3661100000,0.3169700000,0.2922500000,0.3084800000,0.3370200000,0.3725300000,0.3441600000,0.2828800000,0.3382500000,0.3749600000,0.2875200000,0.2775800000,0.2573900000,0.3049400000,0.3634000000,0.2427800000,0.2548700000,0.2827500000,0.2778300000,0.2516200000,0.1514200000,0.1568800000,0.1612800000,0.1720500000,0.1684900000,0.1339500000,0.1409700000,0.1224200000,0.1183200000,0.1114100000,0.0503210000,0.0587660000,0.0560800000,-0.0113530000,0.0419640000,0.1048600000,0.0926120000,0.0779760000,0.0659950000,0.1369800000,0.2024400000,0.1593800000,0.1978300000,0.2374000000,0.2177400000,0.2721300000,0.3060100000,0.3570000000,0.4187200000,0.4276500000,0.4503900000,0.4626300000,0.4764200000,0.4938200000,0.4631100000,0.5233400000,0.5736500000,0.4993700000,0.5261200000,0.5777800000,0.5678900000,0.5534700000,0.5654800000,0.5961900000,0.5803700000,0.5838100000,0.6147700000,0.6150100000,0.6453100000,0.6506000000,0.6138600000,0.6594700000,0.6484500000,0.5661500000,0.6241800000,0.6697700000,0.6173400000,0.6312300000,0.6140000000,0.5977500000,0.6208500000,0.6594900000,0.7270100000,0.7113000000,0.7367300000,0.7339200000,0.7168800000,0.7700900000,0.7495500000,0.7839200000,0.8215300000,0.7299200000,0.6519700000,0.5637400000,0.5329600000,0.6804900000,0.7062700000,0.5978000000,0.5450400000,0.4684700000,0.3727300000,0.3123800000,0.3982500000,0.6337200000,0.6148400000,0.2384500000,-0.2590800000,-0.8732100000,-1.5024000000,-2.2426000000,-3.0419000000,-3.7474000000,-3.8928000000,-3.4501000000,-2.8347000000,-1.4924000000,-0.9310900000,-0.1876100000,2
-0.7125700000,-1.6857000000,-1.9358000000,-2.5890000000,-2.8898000000,-2.8858000000,-2.7109000000,-2.3456000000,-1.9286000000,-1.3804000000,-0.8193600000,-0.5487700000,-0.4369900000,-0.2738600000,-0.0198070000,0.3000100000,0.3908900000,0.4142400000,0.4918000000,0.4235600000,0.4569200000,0.5280600000,0.4598300000,0.4150700000,0.3722200000,0.4090100000,0.4897900000,0.4915500000,0.5085600000,0.5074200000,0.4819000000,0.4412600000,0.3904200000,0.4388600000,0.5031700000,0.4774400000,0.4291400000,0.4118700000,0.4043100000,0.3803400000,0.3975000000,0.4138000000,0.3587400000,0.3782400000,0.4442700000,0.3846700000,0.2830200000,0.2546700000,0.2876000000,0.3109500000,0.3262700000,0.3415000000,0.2939200000,0.2679800000,0.2655400000,0.2135400000,0.2249300000,0.2479400000,0.1667000000,0.1232500000,0.1487000000,0.1231800000,0.1067300000,0.1248000000,0.1087100000,0.1100300000,0.1416600000,0.1745100000,0.2237500000,0.2243200000,0.1812900000,0.1998600000,0.2039700000,0.1928200000,0.3089400000,0.3981700000,0.3883000000,0.4078600000,0.4512100000,0.5102900000,0.4989700000,0.4966600000,0.5710000000,0.5330400000,0.5337800000,0.6012600000,0.5556000000,0.5792600000,0.6738700000,0.6518400000,0.5433000000,0.4886000000,0.5415800000,0.6022500000,0.6439100000,0.6366500000,0.6131800000,0.7161600000,0.7454800000,0.6721600000,0.7066900000,0.7368200000,0.7326400000,0.6426900000,0.5521300000,0.6508900000,0.6596100000,0.6140400000,0.7067400000,0.7253900000,0.6815100000,0.6750800000,0.6430000000,0.5752600000,0.5094500000,0.4604600000,0.4154900000,0.4140300000,0.4502700000,0.4336400000,0.3887000000,0.3314500000,0.2285900000,0.1246900000,0.1246200000,0.2777300000,0.2914100000,0.0291430000,-0.2536000000,-0.6187500000,-1.2462000000,-1.8306000000,-2.3379000000,-3.0104000000,-3.4438000000,-3.6950000000,-3.3637000000,-2.3126000000,-1.8021000000,-0.3349200000,2
-0.1630900000,-1.1107000000,-2.0519000000,-2.4212000000,-2.5465000000,-2.8064000000,-2.9665000000,-2.8342000000,-2.4956000000,-2.0005000000,-1.4664000000,-1.1001000000,-0.9412300000,-0.9222400000,-0.8677800000,-0.5418100000,-0.1347800000,0.0979030000,0.1354200000,0.0786390000,0.1197400000,0.1443400000,0.1461800000,0.1887900000,0.2190900000,0.1906200000,0.0838510000,0.1302700000,0.1882100000,0.1840700000,0.2395800000,0.1870300000,0.1464400000,0.1895600000,0.1871600000,0.1477500000,0.1609500000,0.1622200000,0.1123700000,0.1698400000,0.1901300000,0.1547900000,0.2033500000,0.2006300000,0.1630600000,0.1396000000,0.0816560000,0.0259680000,0.0682430000,0.1182000000,0.0661930000,0.0819150000,0.1409800000,0.0915660000,0.0582030000,0.0771590000,0.0610060000,0.0492620000,0.0120070000,0.0041952000,0.0418760000,0.0566150000,0.0787030000,0.0483320000,0.0493560000,0.0825850000,0.0515020000,0.0766160000,0.1333200000,0.1339800000,0.1679200000,0.2368400000,0.1767400000,0.1579900000,0.2541700000,0.2191600000,0.2737400000,0.3490500000,0.3123200000,0.3383300000,0.3663500000,0.4755100000,0.5329600000,0.4777400000,0.5430300000,0.5972700000,0.5740400000,0.6355700000,0.6661200000,0.6562900000,0.6531700000,0.6389600000,0.7068200000,0.7446200000,0.7264400000,0.7557100000,0.7852700000,0.8436700000,0.8653800000,0.7837900000,0.8199500000,0.8615100000,0.8369800000,0.8814600000,0.8626500000,0.8574600000,0.9353100000,0.9522400000,0.9068400000,0.9467700000,0.9818100000,0.9195300000,0.9644000000,1.0027000000,0.9675600000,0.9290000000,0.8245100000,0.7763500000,0.7950900000,0.8539700000,0.8689700000,0.7852500000,0.7212200000,0.6340700000,0.4709500000,0.3611300000,0.5282600000,0.7323400000,0.6441500000,0.4483700000,0.1561300000,-0.3735300000,-1.0521000000,-1.8586000000,-2.6928000000,-3.3633000000,-3.5753000000,-2.9482000000,-2.0136000000,-0.8445100000,2
-0.8980700000,-1.5286000000,-1.7170000000,-2.1436000000,-2.3256000000,-2.3800000000,-2.3503000000,-2.1860000000,-1.8944000000,-1.4456000000,-1.0242000000,-0.7200700000,-0.5466400000,-0.4492600000,-0.3097600000,-0.1225500000,0.0873570000,0.2468500000,0.2438200000,0.1528100000,0.1275100000,0.1538400000,0.1782900000,0.2294400000,0.2727300000,0.2513900000,0.2124000000,0.2231400000,0.2588000000,0.2621600000,0.2467900000,0.2619300000,0.2830200000,0.2813400000,0.3150300000,0.3505100000,0.3126300000,0.2956100000,0.3322100000,0.3298200000,0.2632900000,0.2067800000,0.2399200000,0.2675100000,0.3094700000,0.3932500000,0.3150600000,0.2447500000,0.2822800000,0.2284000000,0.2160000000,0.2266000000,0.1962400000,0.2404400000,0.2661300000,0.2660100000,0.2331300000,0.1799600000,0.1971400000,0.1681400000,0.1552800000,0.2365700000,0.2664500000,0.2643300000,0.2614500000,0.2461000000,0.2338000000,0.2010200000,0.2191700000,0.3147900000,0.4189200000,0.4721400000,0.4474200000,0.4454000000,0.4910700000,0.4777200000,0.4685600000,0.5623100000,0.6307400000,0.6249800000,0.6081300000,0.5552600000,0.5781500000,0.6418200000,0.6122000000,0.6264200000,0.6326700000,0.5855300000,0.5762000000,0.5402900000,0.5735900000,0.6558300000,0.6585700000,0.6806800000,0.6976800000,0.6571800000,0.6031800000,0.5712000000,0.5969000000,0.6049400000,0.6139100000,0.6708300000,0.6834900000,0.6589500000,0.6082500000,0.6070600000,0.6511600000,0.5854800000,0.6048300000,0.6960700000,0.6612600000,0.7136400000,0.7744100000,0.6838500000,0.5798000000,0.5006500000,0.4946200000,0.5416600000,0.6650600000,0.8208300000,0.7818800000,0.7087700000,0.6616300000,0.4967400000,0.3850900000,0.3570700000,0.3553800000,0.3535600000,0.1364600000,-0.2951100000,-0.8342100000,-1.4201000000,-2.0208000000,-2.6665000000,-3.2886000000,-3.9425000000,-3.9115000000,-3.1693000000,-2.7501000000,-1.2564000000,2
0.3631800000,-0.6966300000,-1.3936000000,-1.9222000000,-2.1747000000,-2.4600000000,-2.5643000000,-2.5265000000,-2.1189000000,-1.4967000000,-0.9724100000,-0.5875900000,-0.4866100000,-0.4394600000,-0.2564900000,0.1676000000,0.5374600000,0.5060800000,0.4622200000,0.5282700000,0.5020300000,0.4820800000,0.5030500000,0.5394400000,0.5710200000,0.4708600000,0.4518300000,0.5374500000,0.5463300000,0.5553300000,0.4823900000,0.4671100000,0.5056800000,0.4763300000,0.4986900000,0.5051000000,0.4804800000,0.3812600000,0.3812200000,0.3814700000,0.2680800000,0.3850800000,0.3439800000,0.2425800000,0.3276400000,0.2958800000,0.3328100000,0.2923200000,0.1793000000,0.1524000000,0.1348000000,0.1378800000,0.1215600000,0.1697800000,0.0634350000,-0.0176440000,0.0655660000,-0.0133900000,0.0255820000,0.0675170000,0.0114980000,0.0477780000,0.0434570000,0.0643780000,0.0407310000,0.0384670000,0.1333300000,0.1079000000,0.0435640000,0.0858620000,0.1424400000,0.1730900000,0.2395900000,0.2724600000,0.2363100000,0.2193100000,0.2471700000,0.3279400000,0.4392500000,0.4218700000,0.3757200000,0.5116600000,0.5239100000,0.4860400000,0.5463300000,0.4519100000,0.4462400000,0.4945400000,0.4758400000,0.4752400000,0.4331500000,0.4766800000,0.5609600000,0.6661100000,0.6300000000,0.5233000000,0.5871200000,0.5606200000,0.5646200000,0.5477100000,0.5375900000,0.6375200000,0.5769700000,0.6200600000,0.6008900000,0.5633700000,0.6902100000,0.6472700000,0.6357900000,0.6118800000,0.6182300000,0.7245800000,0.7294800000,0.6997800000,0.6234000000,0.6429300000,0.5944200000,0.4171800000,0.4270100000,0.4428900000,0.4504500000,0.5468900000,0.4903000000,0.3358300000,0.2832500000,0.1766400000,0.0814940000,0.2941900000,0.4200200000,0.1273800000,-0.2354800000,-0.7387700000,-1.3845000000,-2.2082000000,-2.8380000000,-3.5724000000,-4.3329000000,-3.7862000000,-3.7442000000,-1.8445000000,2
0.1212700000,-0.6699600000,-1.4944000000,-2.2246000000,-2.3864000000,-2.4076000000,-2.3349000000,-2.3174000000,-2.1358000000,-1.7292000000,-1.3384000000,-0.8760700000,-0.5892800000,-0.4665900000,-0.3921700000,-0.3030500000,0.0142540000,0.3160800000,0.4426500000,0.4537800000,0.3758500000,0.3659700000,0.4128300000,0.4415800000,0.4682000000,0.4776900000,0.4880200000,0.5224700000,0.5225800000,0.4866800000,0.4607200000,0.4672400000,0.5249000000,0.5487300000,0.5232500000,0.5116300000,0.5095300000,0.5280600000,0.5113500000,0.4497400000,0.4776900000,0.5233200000,0.4366100000,0.3900700000,0.4656800000,0.4946600000,0.4209800000,0.3290500000,0.3570900000,0.4160800000,0.3758500000,0.3547200000,0.3822400000,0.3963600000,0.3668000000,0.3588800000,0.3826600000,0.3373000000,0.3405200000,0.3518200000,0.2740200000,0.2650900000,0.3064800000,0.3407300000,0.3079400000,0.2400700000,0.2790400000,0.2890000000,0.2267000000,0.2089100000,0.2570500000,0.3324000000,0.3413400000,0.3113900000,0.2847700000,0.2740200000,0.3148000000,0.3475800000,0.3727700000,0.3728400000,0.3758500000,0.4104400000,0.4106600000,0.5004600000,0.5143000000,0.4776900000,0.5999100000,0.5802600000,0.5991900000,0.6612000000,0.5625500000,0.6200300000,0.6711600000,0.6437700000,0.7196500000,0.7153000000,0.6625600000,0.6942400000,0.6799500000,0.6494600000,0.7153000000,0.7527200000,0.7426800000,0.7619200000,0.7651700000,0.7662200000,0.7600500000,0.7235100000,0.7635800000,0.7730200000,0.6813600000,0.5952400000,0.4346300000,0.3312700000,0.3740300000,0.4098000000,0.4554100000,0.4364900000,0.3082500000,0.2073400000,0.1552100000,0.0173350000,-0.0994970000,0.0557600000,0.0936970000,-0.1672700000,-0.3989600000,-0.8153800000,-1.4703000000,-2.0749000000,-2.6622000000,-3.2587000000,-3.7344000000,-3.8891000000,-3.2701000000,-2.3398000000,-1.4483000000,-0.5558900000,-0.6684900000,-0.1601200000,2
